dataset,copynum,penalty,iter,method,osr2
sleep,19,1,1,Impute then regress,0.8788697930241015
sleep,19,1,1,Augmented,NaN
sleep,19,1,1,Augmented Affine,NaN
sleep,19,1,2,Impute then regress,0.7910571152676535
sleep,19,1,2,Augmented,NaN
sleep,19,1,2,Augmented Affine,NaN
sleep,19,1,3,Impute then regress,0.9244569176000899
sleep,19,1,3,Augmented,NaN
sleep,19,1,3,Augmented Affine,NaN
sleep,19,1,4,Impute then regress,0.9538849718177441
sleep,19,1,4,Augmented,NaN
sleep,19,1,4,Augmented Affine,NaN
sleep,19,1,5,Impute then regress,-0.24396291909453605
sleep,19,1,5,Augmented,NaN
sleep,19,1,5,Augmented Affine,NaN
sleep,19,2,1,Impute then regress,0.4470202468081482
sleep,19,2,1,Augmented,NaN
sleep,19,2,1,Augmented Affine,NaN
sleep,19,2,2,Impute then regress,0.8799530925440601
sleep,19,2,2,Augmented,NaN
sleep,19,2,2,Augmented Affine,NaN
sleep,19,2,3,Impute then regress,0.9268491265014736
sleep,19,2,3,Augmented,NaN
sleep,19,2,3,Augmented Affine,NaN
sleep,19,2,4,Impute then regress,0.8417694372982578
sleep,19,2,4,Augmented,NaN
sleep,19,2,4,Augmented Affine,NaN
sleep,19,2,5,Impute then regress,0.8921278996904309
sleep,19,2,5,Augmented,NaN
sleep,19,2,5,Augmented Affine,NaN
sleep,19,4,1,Impute then regress,0.8540873104192818
sleep,19,4,1,Augmented,NaN
sleep,19,4,1,Augmented Affine,NaN
sleep,19,4,2,Impute then regress,0.896833403748452
sleep,19,4,2,Augmented,NaN
sleep,19,4,2,Augmented Affine,NaN
sleep,19,4,3,Impute then regress,0.8931981629763386
sleep,19,4,3,Augmented,NaN
sleep,19,4,3,Augmented Affine,NaN
sleep,19,4,4,Impute then regress,0.7648623794144267
sleep,19,4,4,Augmented,NaN
sleep,19,4,4,Augmented Affine,NaN
sleep,19,4,5,Impute then regress,0.8906307848774784
sleep,19,4,5,Augmented,NaN
sleep,19,4,5,Augmented Affine,NaN
sleep,19,8,1,Impute then regress,0.9201811301494537
sleep,19,8,1,Augmented,NaN
sleep,19,8,1,Augmented Affine,NaN
sleep,19,8,2,Impute then regress,0.8865609558688041
sleep,19,8,2,Augmented,NaN
sleep,19,8,2,Augmented Affine,NaN
sleep,19,8,3,Impute then regress,0.9506331652472618
sleep,19,8,3,Augmented,NaN
sleep,19,8,3,Augmented Affine,NaN
sleep,19,8,4,Impute then regress,0.8826261044199082
sleep,19,8,4,Augmented,NaN
sleep,19,8,4,Augmented Affine,NaN
sleep,19,8,5,Impute then regress,0.6504018704305092
sleep,19,8,5,Augmented,NaN
sleep,19,8,5,Augmented Affine,NaN
sleep,19,16,1,Impute then regress,0.8600953582582012
sleep,19,16,1,Augmented,NaN
sleep,19,16,1,Augmented Affine,NaN
sleep,19,16,2,Impute then regress,0.8480896015409105
sleep,19,16,2,Augmented,NaN
sleep,19,16,2,Augmented Affine,NaN
sleep,19,16,3,Impute then regress,0.7918514031690186
sleep,19,16,3,Augmented,NaN
sleep,19,16,3,Augmented Affine,NaN
sleep,19,16,4,Impute then regress,0.9129874232761908
sleep,19,16,4,Augmented,NaN
sleep,19,16,4,Augmented Affine,NaN
sleep,19,16,5,Impute then regress,0.7924985853139196
sleep,19,16,5,Augmented,NaN
sleep,19,16,5,Augmented Affine,NaN
