dataset,copynum,penalty,iter,method,osr2
heart-disease-hungarian,18,1,1,Impute then regress,0.8683085045833265
heart-disease-hungarian,18,1,1,Augmented,0.8986638533493502
heart-disease-hungarian,18,1,1,Augmented Affine,0.8930715505917914
heart-disease-hungarian,18,1,2,Impute then regress,0.8971634768720472
heart-disease-hungarian,18,1,2,Augmented,0.9007655754951451
heart-disease-hungarian,18,1,2,Augmented Affine,0.8843683706699018
heart-disease-hungarian,18,1,3,Impute then regress,0.7514546964576843
heart-disease-hungarian,18,1,3,Augmented,0.8592095501003263
heart-disease-hungarian,18,1,3,Augmented Affine,0.8660140955533717
heart-disease-hungarian,18,1,4,Impute then regress,0.9335226308908379
heart-disease-hungarian,18,1,4,Augmented,0.9302378609663369
heart-disease-hungarian,18,1,4,Augmented Affine,0.9282026205262693
heart-disease-hungarian,18,1,5,Impute then regress,0.9010532256010123
heart-disease-hungarian,18,1,5,Augmented,0.908152719025722
heart-disease-hungarian,18,1,5,Augmented Affine,0.9064595524681847
heart-disease-hungarian,18,2,1,Impute then regress,0.9438673343316804
heart-disease-hungarian,18,2,1,Augmented,0.932796755111722
heart-disease-hungarian,18,2,1,Augmented Affine,0.9335605219109858
heart-disease-hungarian,18,2,2,Impute then regress,0.9311371815897147
heart-disease-hungarian,18,2,2,Augmented,0.9291473919001778
heart-disease-hungarian,18,2,2,Augmented Affine,0.9058053923227672
heart-disease-hungarian,18,2,3,Impute then regress,0.8820749215870354
heart-disease-hungarian,18,2,3,Augmented,0.8989459227332627
heart-disease-hungarian,18,2,3,Augmented Affine,0.8956651507826311
heart-disease-hungarian,18,2,4,Impute then regress,0.8837028145773379
heart-disease-hungarian,18,2,4,Augmented,0.8827488267899515
heart-disease-hungarian,18,2,4,Augmented Affine,0.8756627014420404
heart-disease-hungarian,18,2,5,Impute then regress,0.9047599568587775
heart-disease-hungarian,18,2,5,Augmented,0.8891609032367559
heart-disease-hungarian,18,2,5,Augmented Affine,0.8767812048724613
heart-disease-hungarian,18,4,1,Impute then regress,0.9393266460241962
heart-disease-hungarian,18,4,1,Augmented,0.9397558700302509
heart-disease-hungarian,18,4,1,Augmented Affine,0.939744448512365
heart-disease-hungarian,18,4,2,Impute then regress,0.7915577653831559
heart-disease-hungarian,18,4,2,Augmented,0.8747566592965887
heart-disease-hungarian,18,4,2,Augmented Affine,0.8731135531047505
heart-disease-hungarian,18,4,3,Impute then regress,0.9186467208810056
heart-disease-hungarian,18,4,3,Augmented,0.9163812689429061
heart-disease-hungarian,18,4,3,Augmented Affine,0.9171205674003038
heart-disease-hungarian,18,4,4,Impute then regress,0.9149900657500101
heart-disease-hungarian,18,4,4,Augmented,0.9138494850178087
heart-disease-hungarian,18,4,4,Augmented Affine,0.914096402221409
heart-disease-hungarian,18,4,5,Impute then regress,0.8837361413233209
heart-disease-hungarian,18,4,5,Augmented,0.8925124497737653
heart-disease-hungarian,18,4,5,Augmented Affine,0.8928765495487474
heart-disease-hungarian,18,8,1,Impute then regress,0.897968200785951
heart-disease-hungarian,18,8,1,Augmented,0.9049029074984007
heart-disease-hungarian,18,8,1,Augmented Affine,0.9043361314946564
heart-disease-hungarian,18,8,2,Impute then regress,0.8794489994257312
heart-disease-hungarian,18,8,2,Augmented,0.9071042683673409
heart-disease-hungarian,18,8,2,Augmented Affine,0.9075677101920212
heart-disease-hungarian,18,8,3,Impute then regress,0.9113755972411518
heart-disease-hungarian,18,8,3,Augmented,0.9121076452417223
heart-disease-hungarian,18,8,3,Augmented Affine,0.9090041551816757
heart-disease-hungarian,18,8,4,Impute then regress,0.9373524190839398
heart-disease-hungarian,18,8,4,Augmented,0.9371122853941082
heart-disease-hungarian,18,8,4,Augmented Affine,0.9359416222676091
heart-disease-hungarian,18,8,5,Impute then regress,0.8862459612907788
heart-disease-hungarian,18,8,5,Augmented,0.9161404215958658
heart-disease-hungarian,18,8,5,Augmented Affine,0.9164342220869249
heart-disease-hungarian,18,16,1,Impute then regress,0.9454244753633323
heart-disease-hungarian,18,16,1,Augmented,0.945067618496283
heart-disease-hungarian,18,16,1,Augmented Affine,0.9450580566258312
heart-disease-hungarian,18,16,2,Impute then regress,0.884150103971865
heart-disease-hungarian,18,16,2,Augmented,0.8937118520994795
heart-disease-hungarian,18,16,2,Augmented Affine,0.8976435804964381
heart-disease-hungarian,18,16,3,Impute then regress,0.797966026314869
heart-disease-hungarian,18,16,3,Augmented,0.8366730648108882
heart-disease-hungarian,18,16,3,Augmented Affine,0.830393495308727
heart-disease-hungarian,18,16,4,Impute then regress,0.7979614170100315
heart-disease-hungarian,18,16,4,Augmented,0.839760333459027
heart-disease-hungarian,18,16,4,Augmented Affine,0.8273760933674086
heart-disease-hungarian,18,16,5,Impute then regress,0.9359891686800685
heart-disease-hungarian,18,16,5,Augmented,0.9366285626176791
heart-disease-hungarian,18,16,5,Augmented Affine,0.929935362180858
