dataset,copynum,penalty,iter,method,osr2
thyroid-disease-sick-euthyroid,17,1,1,Impute then regress,0.7859358293911909
thyroid-disease-sick-euthyroid,17,1,1,Augmented,0.8419713797958166
thyroid-disease-sick-euthyroid,17,1,1,Augmented Affine,0.8415789484745907
thyroid-disease-sick-euthyroid,17,1,2,Impute then regress,0.6510150294660935
thyroid-disease-sick-euthyroid,17,1,2,Augmented,0.7704940965623011
thyroid-disease-sick-euthyroid,17,1,2,Augmented Affine,0.7614072974274364
thyroid-disease-sick-euthyroid,17,1,3,Impute then regress,0.647225740837229
thyroid-disease-sick-euthyroid,17,1,3,Augmented,0.7748716520078391
thyroid-disease-sick-euthyroid,17,1,3,Augmented Affine,0.7785232519220593
thyroid-disease-sick-euthyroid,17,1,4,Impute then regress,0.7378743952652129
thyroid-disease-sick-euthyroid,17,1,4,Augmented,0.7961949674421633
thyroid-disease-sick-euthyroid,17,1,4,Augmented Affine,0.7854256469147782
thyroid-disease-sick-euthyroid,17,1,5,Impute then regress,0.6869867556902424
thyroid-disease-sick-euthyroid,17,1,5,Augmented,0.8331227055121573
thyroid-disease-sick-euthyroid,17,1,5,Augmented Affine,0.8253206441876944
thyroid-disease-sick-euthyroid,17,2,1,Impute then regress,0.7140042073355454
thyroid-disease-sick-euthyroid,17,2,1,Augmented,0.8465636599111837
thyroid-disease-sick-euthyroid,17,2,1,Augmented Affine,0.8433721145014641
thyroid-disease-sick-euthyroid,17,2,2,Impute then regress,0.7335582940245031
thyroid-disease-sick-euthyroid,17,2,2,Augmented,0.8311496812276872
thyroid-disease-sick-euthyroid,17,2,2,Augmented Affine,0.8245423042722501
thyroid-disease-sick-euthyroid,17,2,3,Impute then regress,0.7182161429235618
thyroid-disease-sick-euthyroid,17,2,3,Augmented,0.8064792896877876
thyroid-disease-sick-euthyroid,17,2,3,Augmented Affine,0.8085683638325705
thyroid-disease-sick-euthyroid,17,2,4,Impute then regress,0.34120233625195884
thyroid-disease-sick-euthyroid,17,2,4,Augmented,0.4240911603043672
thyroid-disease-sick-euthyroid,17,2,4,Augmented Affine,0.42463641495042737
thyroid-disease-sick-euthyroid,17,2,5,Impute then regress,0.670029186433635
