dataset,copynum,penalty,iter,method,osr2
dermatology,7,1,1,Impute then regress,0.9270523025627051
dermatology,7,1,1,Augmented,0.9259565064968106
dermatology,7,1,1,Augmented Affine,0.9251526853149246
dermatology,7,1,2,Impute then regress,0.9332168967316979
dermatology,7,1,2,Augmented,0.9331232531091272
dermatology,7,1,2,Augmented Affine,0.9329571311947689
dermatology,7,1,3,Impute then regress,0.9407483002146904
dermatology,7,1,3,Augmented,0.9379171951019414
dermatology,7,1,3,Augmented Affine,0.938010503363581
dermatology,7,1,4,Impute then regress,0.9308321919261029
dermatology,7,1,4,Augmented,0.9296944350936216
dermatology,7,1,4,Augmented Affine,0.9210008181378051
dermatology,7,1,5,Impute then regress,0.9377297866868743
dermatology,7,1,5,Augmented,0.9346990114437626
dermatology,7,1,5,Augmented Affine,0.9401185415303953
dermatology,7,2,1,Impute then regress,0.9409442907118987
dermatology,7,2,1,Augmented,0.9402027528749658
dermatology,7,2,1,Augmented Affine,0.9411565444046796
dermatology,7,2,2,Impute then regress,0.9279789499807514
dermatology,7,2,2,Augmented,0.9294947445964845
dermatology,7,2,2,Augmented Affine,0.9266793652695159
dermatology,7,2,3,Impute then regress,0.9411619262087262
dermatology,7,2,3,Augmented,0.9412377597658879
dermatology,7,2,3,Augmented Affine,0.9404511669312958
dermatology,7,2,4,Impute then regress,0.9285963098999065
dermatology,7,2,4,Augmented,0.9283289938350637
dermatology,7,2,4,Augmented Affine,0.9260270011540839
dermatology,7,2,5,Impute then regress,0.9368459685070286
dermatology,7,2,5,Augmented,0.9345746484219617
dermatology,7,2,5,Augmented Affine,0.9362087935621297
dermatology,7,4,1,Impute then regress,0.9151221385456499
dermatology,7,4,1,Augmented,0.9145353002041693
dermatology,7,4,1,Augmented Affine,0.9134815280878226
dermatology,7,4,2,Impute then regress,0.9354837130683847
dermatology,7,4,2,Augmented,0.9358663219485089
dermatology,7,4,2,Augmented Affine,0.9360544769895236
dermatology,7,4,3,Impute then regress,0.9430207518040674
dermatology,7,4,3,Augmented,0.9387859333907005
dermatology,7,4,3,Augmented Affine,0.9347721059933698
dermatology,7,4,4,Impute then regress,0.9091942971480156
dermatology,7,4,4,Augmented,0.9208543255452153
dermatology,7,4,4,Augmented Affine,0.9212269073090534
dermatology,7,4,5,Impute then regress,0.935680072800601
dermatology,7,4,5,Augmented,0.9359909834475473
dermatology,7,4,5,Augmented Affine,0.9358431718203228
dermatology,7,8,1,Impute then regress,0.9018263348523172
dermatology,7,8,1,Augmented,0.9014514394631796
dermatology,7,8,1,Augmented Affine,0.9018688074352115
dermatology,7,8,2,Impute then regress,0.9173899359103401
dermatology,7,8,2,Augmented,0.9216006517937732
dermatology,7,8,2,Augmented Affine,0.9195207120576382
dermatology,7,8,3,Impute then regress,0.9379561599699383
dermatology,7,8,3,Augmented,0.93741476654688
dermatology,7,8,3,Augmented Affine,0.9376614159800425
dermatology,7,8,4,Impute then regress,0.9362734656575259
dermatology,7,8,4,Augmented,0.9356263142843981
dermatology,7,8,4,Augmented Affine,0.9364169758346634
dermatology,7,8,5,Impute then regress,0.9175268024341905
dermatology,7,8,5,Augmented,0.918290139129873
dermatology,7,8,5,Augmented Affine,0.9175375313653957
dermatology,7,16,1,Impute then regress,0.9253305960688626
dermatology,7,16,1,Augmented,0.9213429416416661
dermatology,7,16,1,Augmented Affine,0.9212886767304043
dermatology,7,16,2,Impute then regress,0.9304159166472501
dermatology,7,16,2,Augmented,0.9317287838303929
dermatology,7,16,2,Augmented Affine,0.9317287838303927
dermatology,7,16,3,Impute then regress,0.9475562352659326
dermatology,7,16,3,Augmented,0.9473725211221934
dermatology,7,16,3,Augmented Affine,0.947444468287191
dermatology,7,16,4,Impute then regress,0.9335791453069248
dermatology,7,16,4,Augmented,0.9328799709667382
dermatology,7,16,4,Augmented Affine,0.9327749298485796
dermatology,7,16,5,Impute then regress,0.9326730418968446
dermatology,7,16,5,Augmented,0.9274218777831866
dermatology,7,16,5,Augmented Affine,0.9277413089296757
