dataset,copynum,penalty,iter,method,osr2
automobile,5,1,1,Impute then regress,0.8768560744757731
automobile,5,1,1,Augmented,0.8014419633921777
automobile,5,1,1,Augmented Affine,0.8138738823004719
automobile,5,1,2,Impute then regress,0.8942588443106699
automobile,5,1,2,Augmented,0.8973653465150494
automobile,5,1,2,Augmented Affine,0.8950118776719777
automobile,5,1,3,Impute then regress,0.9481033071366466
automobile,5,1,3,Augmented,0.9090266566142491
automobile,5,1,3,Augmented Affine,0.9073204350210321
automobile,5,1,4,Impute then regress,0.8843251235798278
automobile,5,1,4,Augmented,0.8796057645961108
automobile,5,1,4,Augmented Affine,0.8804846522648986
automobile,5,1,5,Impute then regress,0.9166516331688211
automobile,5,1,5,Augmented,0.9156657183642802
automobile,5,1,5,Augmented Affine,0.8979020111811568
automobile,5,2,1,Impute then regress,0.8910844192508202
automobile,5,2,1,Augmented,0.9158662005109203
automobile,5,2,1,Augmented Affine,0.9141330591826167
automobile,5,2,2,Impute then regress,0.782620195439999
automobile,5,2,2,Augmented,0.7348515981894139
automobile,5,2,2,Augmented Affine,0.7111779320389369
automobile,5,2,3,Impute then regress,0.9268838459287974
automobile,5,2,3,Augmented,0.8936823937168278
automobile,5,2,3,Augmented Affine,0.9135851840072146
automobile,5,2,4,Impute then regress,0.9496854565334607
automobile,5,2,4,Augmented,0.9328907881595411
automobile,5,2,4,Augmented Affine,0.8679171295376853
automobile,5,2,5,Impute then regress,0.928281826871996
automobile,5,2,5,Augmented,0.8649451594722928
automobile,5,2,5,Augmented Affine,0.8831393959382112
automobile,5,4,1,Impute then regress,0.9219040295138369
automobile,5,4,1,Augmented,0.9208713831212398
automobile,5,4,1,Augmented Affine,0.9194776160169114
automobile,5,4,2,Impute then regress,0.9204775175729814
automobile,5,4,2,Augmented,0.9275362587211478
automobile,5,4,2,Augmented Affine,0.9288892015523453
automobile,5,4,3,Impute then regress,0.9224110105219139
automobile,5,4,3,Augmented,0.9039963946091732
automobile,5,4,3,Augmented Affine,0.8969618556143959
automobile,5,4,4,Impute then regress,0.9362112796278736
automobile,5,4,4,Augmented,0.9275863563033842
automobile,5,4,4,Augmented Affine,0.9131091248405968
automobile,5,4,5,Impute then regress,0.9247127551235684
automobile,5,4,5,Augmented,0.9396622492000257
automobile,5,4,5,Augmented Affine,0.9374692458321391
automobile,5,8,1,Impute then regress,0.829596676953159
automobile,5,8,1,Augmented,0.8609378321332861
automobile,5,8,1,Augmented Affine,0.8707417219097064
automobile,5,8,2,Impute then regress,0.9168421084627081
automobile,5,8,2,Augmented,0.834685917235501
automobile,5,8,2,Augmented Affine,0.9043348524345287
automobile,5,8,3,Impute then regress,0.9021256634363896
automobile,5,8,3,Augmented,0.9010604351957113
automobile,5,8,3,Augmented Affine,0.9032539630474878
automobile,5,8,4,Impute then regress,0.8465059147841446
automobile,5,8,4,Augmented,0.7883579653802986
automobile,5,8,4,Augmented Affine,0.7971772007670487
automobile,5,8,5,Impute then regress,0.9146117219368433
automobile,5,8,5,Augmented,0.9174821991702476
automobile,5,8,5,Augmented Affine,0.9106302171344819
automobile,5,16,1,Impute then regress,0.9108897874585486
automobile,5,16,1,Augmented,0.8872707051599059
automobile,5,16,1,Augmented Affine,0.9055931805549917
automobile,5,16,2,Impute then regress,0.9231296342242694
automobile,5,16,2,Augmented,0.907425376637408
automobile,5,16,2,Augmented Affine,0.9368562126204675
automobile,5,16,3,Impute then regress,0.9385173031689658
automobile,5,16,3,Augmented,0.9072977131136879
automobile,5,16,3,Augmented Affine,0.910537137130112
automobile,5,16,4,Impute then regress,0.9133767485211
automobile,5,16,4,Augmented,0.9245555412993112
automobile,5,16,4,Augmented Affine,0.9314063657518881
automobile,5,16,5,Impute then regress,0.9187759196165908
automobile,5,16,5,Augmented,0.9282039576653055
automobile,5,16,5,Augmented Affine,0.9292301752144712
