dataset,copynum,penalty,iter,method,osr2
wiki4he,17,1,1,Impute then regress,0.9237634091173499
wiki4he,17,1,1,Augmented,0.9174080467922222
wiki4he,17,1,1,Augmented Affine,0.9015361674176947
wiki4he,17,1,2,Impute then regress,0.889606419781758
wiki4he,17,1,2,Augmented,0.8642294751479372
wiki4he,17,1,2,Augmented Affine,0.8623877750282132
wiki4he,17,1,3,Impute then regress,0.908824164326382
wiki4he,17,1,3,Augmented,0.9231533030774031
wiki4he,17,1,3,Augmented Affine,0.8853901251021825
wiki4he,17,1,4,Impute then regress,0.8985760227527
wiki4he,17,1,4,Augmented,0.8913416780705191
wiki4he,17,1,4,Augmented Affine,0.8715902560466806
wiki4he,17,1,5,Impute then regress,0.8933595544613112
wiki4he,17,1,5,Augmented,0.8850151347534031
wiki4he,17,1,5,Augmented Affine,0.8465400969739231
wiki4he,17,2,1,Impute then regress,0.8934726477855524
wiki4he,17,2,1,Augmented,0.8875653804052643
wiki4he,17,2,1,Augmented Affine,0.8959976171396373
wiki4he,17,2,2,Impute then regress,0.8860709600067387
wiki4he,17,2,2,Augmented,0.8581003716854994
wiki4he,17,2,2,Augmented Affine,0.8685423969262596
wiki4he,17,2,3,Impute then regress,0.889930778355984
wiki4he,17,2,3,Augmented,0.9015770065199378
wiki4he,17,2,3,Augmented Affine,0.8866842379265997
wiki4he,17,2,4,Impute then regress,0.8900934935228635
wiki4he,17,2,4,Augmented,0.8861733828154864
wiki4he,17,2,4,Augmented Affine,0.8841800419845676
wiki4he,17,2,5,Impute then regress,0.9116356520968874
wiki4he,17,2,5,Augmented,0.9130507593184275
wiki4he,17,2,5,Augmented Affine,0.8952287354894178
wiki4he,17,4,1,Impute then regress,0.9285559616594808
wiki4he,17,4,1,Augmented,0.930033392078763
wiki4he,17,4,1,Augmented Affine,0.9107714135791373
wiki4he,17,4,2,Impute then regress,0.891700015056024
wiki4he,17,4,2,Augmented,0.8829849388544861
wiki4he,17,4,2,Augmented Affine,0.8672022313210928
wiki4he,17,4,3,Impute then regress,0.9172586037746862
wiki4he,17,4,3,Augmented,0.9099082451086815
wiki4he,17,4,3,Augmented Affine,0.9029303104091477
wiki4he,17,4,4,Impute then regress,0.8872327294222757
wiki4he,17,4,4,Augmented,0.857616691430757
wiki4he,17,4,4,Augmented Affine,0.8374007482122936
wiki4he,17,4,5,Impute then regress,0.9117382063049841
wiki4he,17,4,5,Augmented,0.895290662818328
wiki4he,17,4,5,Augmented Affine,0.8922880799793239
wiki4he,17,8,1,Impute then regress,0.9321623720048888
wiki4he,17,8,1,Augmented,0.9178254524327627
wiki4he,17,8,1,Augmented Affine,0.9028343453283095
wiki4he,17,8,2,Impute then regress,0.8804240973860347
wiki4he,17,8,2,Augmented,0.8649990948519202
wiki4he,17,8,2,Augmented Affine,0.8412377398460188
wiki4he,17,8,3,Impute then regress,0.9077535913474146
wiki4he,17,8,3,Augmented,0.9045734926538708
wiki4he,17,8,3,Augmented Affine,0.8497030634608128
wiki4he,17,8,4,Impute then regress,0.9204299881038476
wiki4he,17,8,4,Augmented,0.9280544167568633
wiki4he,17,8,4,Augmented Affine,0.901275177530543
wiki4he,17,8,5,Impute then regress,0.8939829336332853
wiki4he,17,8,5,Augmented,0.8965100225461452
wiki4he,17,8,5,Augmented Affine,0.8641800983964889
wiki4he,17,16,1,Impute then regress,0.9140348647041918
wiki4he,17,16,1,Augmented,0.8991200175235001
wiki4he,17,16,1,Augmented Affine,0.8388177304531608
wiki4he,17,16,2,Impute then regress,0.88678312781592
wiki4he,17,16,2,Augmented,0.8702652688648713
wiki4he,17,16,2,Augmented Affine,0.8414892225778686
wiki4he,17,16,3,Impute then regress,0.8977438398085824
wiki4he,17,16,3,Augmented,0.9000701581657885
wiki4he,17,16,3,Augmented Affine,0.8314265125244865
wiki4he,17,16,4,Impute then regress,0.8784786294787104
wiki4he,17,16,4,Augmented,0.888745807803451
wiki4he,17,16,4,Augmented Affine,0.8381062130745847
wiki4he,17,16,5,Impute then regress,0.8959993661901218
wiki4he,17,16,5,Augmented,0.9062932875572584
wiki4he,17,16,5,Augmented Affine,0.8144122031952641
