dataset,copynum,penalty,iter,method,osr2
thyroid-disease-dis,11,1,1,Impute then regress,0.8015091874569579
thyroid-disease-dis,11,1,1,Augmented,0.8622784196087426
thyroid-disease-dis,11,1,1,Augmented Affine,0.8633885053897021
thyroid-disease-dis,11,1,2,Impute then regress,0.8067294844355757
thyroid-disease-dis,11,1,2,Augmented,0.8582316414076369
thyroid-disease-dis,11,1,2,Augmented Affine,0.8570072325799136
thyroid-disease-dis,11,1,3,Impute then regress,0.8140705760201662
thyroid-disease-dis,11,1,3,Augmented,0.8607107561411209
thyroid-disease-dis,11,1,3,Augmented Affine,0.8611872398719692
thyroid-disease-dis,11,1,4,Impute then regress,0.5762128422411211
thyroid-disease-dis,11,1,4,Augmented,0.6276257966552661
thyroid-disease-dis,11,1,4,Augmented Affine,0.6292016732139833
thyroid-disease-dis,11,1,5,Impute then regress,0.4802963448655385
thyroid-disease-dis,11,1,5,Augmented,0.5140220678451874
thyroid-disease-dis,11,1,5,Augmented Affine,0.5143039864222407
thyroid-disease-dis,11,2,1,Impute then regress,0.6784435784851577
thyroid-disease-dis,11,2,1,Augmented,0.7664578553528225
thyroid-disease-dis,11,2,1,Augmented Affine,0.7684286165279781
thyroid-disease-dis,11,2,2,Impute then regress,0.6659802321782884
thyroid-disease-dis,11,2,2,Augmented,0.7479573442047645
thyroid-disease-dis,11,2,2,Augmented Affine,0.7644423236659768
thyroid-disease-dis,11,2,3,Impute then regress,0.7943041002259257
thyroid-disease-dis,11,2,3,Augmented,0.8643228443313786
thyroid-disease-dis,11,2,3,Augmented Affine,0.867737945954185
thyroid-disease-dis,11,2,4,Impute then regress,0.7874665726403693
thyroid-disease-dis,11,2,4,Augmented,0.8299781641290854
thyroid-disease-dis,11,2,4,Augmented Affine,0.8326152470832687
thyroid-disease-dis,11,2,5,Impute then regress,0.679152589394946
thyroid-disease-dis,11,2,5,Augmented,0.7596849855987773
thyroid-disease-dis,11,2,5,Augmented Affine,0.7832207059782137
thyroid-disease-dis,11,4,1,Impute then regress,0.4409707323053872
thyroid-disease-dis,11,4,1,Augmented,0.5469944416969412
thyroid-disease-dis,11,4,1,Augmented Affine,0.5493653463431145
thyroid-disease-dis,11,4,2,Impute then regress,0.8229729260920303
thyroid-disease-dis,11,4,2,Augmented,0.8618457765842269
thyroid-disease-dis,11,4,2,Augmented Affine,0.863298058785725
thyroid-disease-dis,11,4,3,Impute then regress,0.7234600981435719
thyroid-disease-dis,11,4,3,Augmented,0.7837691609291071
thyroid-disease-dis,11,4,3,Augmented Affine,0.7997128671423398
thyroid-disease-dis,11,4,4,Impute then regress,0.7995677445607511
thyroid-disease-dis,11,4,4,Augmented,0.8586839120560661
thyroid-disease-dis,11,4,4,Augmented Affine,0.8579255144841677
thyroid-disease-dis,11,4,5,Impute then regress,0.6491721827673167
thyroid-disease-dis,11,4,5,Augmented,0.7101845683630348
thyroid-disease-dis,11,4,5,Augmented Affine,0.7323855003222294
thyroid-disease-dis,11,8,1,Impute then regress,0.493712567614896
thyroid-disease-dis,11,8,1,Augmented,0.6837791149341275
thyroid-disease-dis,11,8,1,Augmented Affine,0.6849925570449363
thyroid-disease-dis,11,8,2,Impute then regress,0.5857860160153053
thyroid-disease-dis,11,8,2,Augmented,0.660697560444757
thyroid-disease-dis,11,8,2,Augmented Affine,0.672809920143614
thyroid-disease-dis,11,8,3,Impute then regress,0.6259477895425167
thyroid-disease-dis,11,8,3,Augmented,0.7163339916892493
thyroid-disease-dis,11,8,3,Augmented Affine,0.7530170991445048
thyroid-disease-dis,11,8,4,Impute then regress,0.5363470836254884
thyroid-disease-dis,11,8,4,Augmented,0.5932403566154102
thyroid-disease-dis,11,8,4,Augmented Affine,0.5946984537672051
thyroid-disease-dis,11,8,5,Impute then regress,0.7220955942676738
thyroid-disease-dis,11,8,5,Augmented,0.7837554817980982
thyroid-disease-dis,11,8,5,Augmented Affine,0.7852193706804709
thyroid-disease-dis,11,16,1,Impute then regress,0.7677214151606757
thyroid-disease-dis,11,16,1,Augmented,0.8243859288673201
thyroid-disease-dis,11,16,1,Augmented Affine,0.8291228585700496
thyroid-disease-dis,11,16,2,Impute then regress,0.5430523270508332
thyroid-disease-dis,11,16,2,Augmented,0.6605663368684529
thyroid-disease-dis,11,16,2,Augmented Affine,0.6770851181819253
thyroid-disease-dis,11,16,3,Impute then regress,0.671821014120921
thyroid-disease-dis,11,16,3,Augmented,0.7363155515654614
thyroid-disease-dis,11,16,3,Augmented Affine,0.7371923360476673
thyroid-disease-dis,11,16,4,Impute then regress,0.840238497704472
thyroid-disease-dis,11,16,4,Augmented,0.873696134836088
thyroid-disease-dis,11,16,4,Augmented Affine,0.8751391161444365
thyroid-disease-dis,11,16,5,Impute then regress,0.39671602499072967
thyroid-disease-dis,11,16,5,Augmented,0.49934024879448324
thyroid-disease-dis,11,16,5,Augmented Affine,0.5516830404150805
