dataset,copynum,penalty,iter,method,osr2
indian-liver-patient,7,1,1,Impute then regress,0.8946496497267576
indian-liver-patient,7,1,1,Augmented,0.8951618349271897
indian-liver-patient,7,1,1,Augmented Affine,0.8938949545169239
indian-liver-patient,7,1,2,Impute then regress,0.9356065216879894
indian-liver-patient,7,1,2,Augmented,0.9351165599989643
indian-liver-patient,7,1,2,Augmented Affine,0.9354623277626793
indian-liver-patient,7,1,3,Impute then regress,0.9475884125099916
indian-liver-patient,7,1,3,Augmented,0.9475332284663116
indian-liver-patient,7,1,3,Augmented Affine,0.9474842138227755
indian-liver-patient,7,1,4,Impute then regress,0.9277039584513028
indian-liver-patient,7,1,4,Augmented,0.9274374891643731
indian-liver-patient,7,1,4,Augmented Affine,0.9275163562124423
indian-liver-patient,7,1,5,Impute then regress,0.9299494432642191
indian-liver-patient,7,1,5,Augmented,0.9299718697451035
indian-liver-patient,7,1,5,Augmented Affine,0.9296360011653749
indian-liver-patient,7,2,1,Impute then regress,0.9470081208139413
indian-liver-patient,7,2,1,Augmented,0.947204991875883
indian-liver-patient,7,2,1,Augmented Affine,0.9469585742475958
indian-liver-patient,7,2,2,Impute then regress,0.9264895396201775
indian-liver-patient,7,2,2,Augmented,0.9270296537285806
indian-liver-patient,7,2,2,Augmented Affine,0.9278399223687707
indian-liver-patient,7,2,3,Impute then regress,0.9374505295186658
indian-liver-patient,7,2,3,Augmented,0.9373827835692032
indian-liver-patient,7,2,3,Augmented Affine,0.9375781543121186
indian-liver-patient,7,2,4,Impute then regress,0.9369056150373254
indian-liver-patient,7,2,4,Augmented,0.937568689393664
indian-liver-patient,7,2,4,Augmented Affine,0.9376280205338758
indian-liver-patient,7,2,5,Impute then regress,0.9346355861707192
indian-liver-patient,7,2,5,Augmented,0.93467461284978
indian-liver-patient,7,2,5,Augmented Affine,0.9344882425965217
indian-liver-patient,7,4,1,Impute then regress,0.9205095269954406
indian-liver-patient,7,4,1,Augmented,0.922153167730801
indian-liver-patient,7,4,1,Augmented Affine,0.9208226661450565
indian-liver-patient,7,4,2,Impute then regress,0.9016228786794135
indian-liver-patient,7,4,2,Augmented,0.9014086368939251
indian-liver-patient,7,4,2,Augmented Affine,0.901316896294031
indian-liver-patient,7,4,3,Impute then regress,0.9293728080796373
indian-liver-patient,7,4,3,Augmented,0.9293379879146728
indian-liver-patient,7,4,3,Augmented Affine,0.9257274125739337
indian-liver-patient,7,4,4,Impute then regress,0.9229983780392491
indian-liver-patient,7,4,4,Augmented,0.8945131799316532
indian-liver-patient,7,4,4,Augmented Affine,0.837108742459017
indian-liver-patient,7,4,5,Impute then regress,0.9250461549116336
indian-liver-patient,7,4,5,Augmented,0.9249205125488469
indian-liver-patient,7,4,5,Augmented Affine,0.9249041620783215
indian-liver-patient,7,8,1,Impute then regress,0.9350920126259863
indian-liver-patient,7,8,1,Augmented,0.9350994014315472
indian-liver-patient,7,8,1,Augmented Affine,0.9307900355498167
indian-liver-patient,7,8,2,Impute then regress,0.8626130274112382
indian-liver-patient,7,8,2,Augmented,0.8590980784309711
indian-liver-patient,7,8,2,Augmented Affine,0.8568946883360771
indian-liver-patient,7,8,3,Impute then regress,0.9093874854844266
indian-liver-patient,7,8,3,Augmented,0.9089157113943285
indian-liver-patient,7,8,3,Augmented Affine,0.9084479633289135
indian-liver-patient,7,8,4,Impute then regress,0.9437103035219445
indian-liver-patient,7,8,4,Augmented,0.944295278848179
indian-liver-patient,7,8,4,Augmented Affine,0.9438822716478713
indian-liver-patient,7,8,5,Impute then regress,0.9466424744990701
indian-liver-patient,7,8,5,Augmented,0.9462165951310314
indian-liver-patient,7,8,5,Augmented Affine,0.9461068221266266
indian-liver-patient,7,16,1,Impute then regress,0.9494525768832566
indian-liver-patient,7,16,1,Augmented,0.9491724016910653
indian-liver-patient,7,16,1,Augmented Affine,0.9493947770510861
indian-liver-patient,7,16,2,Impute then regress,0.9222458688872798
indian-liver-patient,7,16,2,Augmented,0.9226928730081021
indian-liver-patient,7,16,2,Augmented Affine,0.9226231135676989
indian-liver-patient,7,16,3,Impute then regress,0.9292150023966681
indian-liver-patient,7,16,3,Augmented,0.9278504229865572
indian-liver-patient,7,16,3,Augmented Affine,0.9277795402966738
indian-liver-patient,7,16,4,Impute then regress,0.9393077151590163
indian-liver-patient,7,16,4,Augmented,0.9392427773019504
indian-liver-patient,7,16,4,Augmented Affine,0.9390779198948407
indian-liver-patient,7,16,5,Impute then regress,0.905921621490766
indian-liver-patient,7,16,5,Augmented,0.903344188631436
indian-liver-patient,7,16,5,Augmented Affine,0.9052026570993325
