dataset,copynum,penalty,iter,method,osr2
credit-approval,6,1,1,Impute then regress,0.8768044209087371
credit-approval,6,1,1,Augmented,0.9003352709678722
credit-approval,6,1,1,Augmented Affine,0.8874293527594183
credit-approval,6,1,2,Impute then regress,0.9201369948193945
credit-approval,6,1,2,Augmented,0.9262526128099315
credit-approval,6,1,2,Augmented Affine,0.9223368538300721
credit-approval,6,1,3,Impute then regress,0.9342328019479561
credit-approval,6,1,3,Augmented,0.9337258438715805
credit-approval,6,1,3,Augmented Affine,0.9329851888117485
credit-approval,6,1,4,Impute then regress,0.8450703782470336
credit-approval,6,1,4,Augmented,0.8742646600630312
credit-approval,6,1,4,Augmented Affine,0.8585006378171758
credit-approval,6,1,5,Impute then regress,0.9385918387418841
credit-approval,6,1,5,Augmented,0.9381264017701387
credit-approval,6,1,5,Augmented Affine,0.9374414859408535
credit-approval,6,2,1,Impute then regress,0.9353987350195065
credit-approval,6,2,1,Augmented,0.9354481022570906
credit-approval,6,2,1,Augmented Affine,0.9349140224398326
credit-approval,6,2,2,Impute then regress,0.9107938495012302
credit-approval,6,2,2,Augmented,0.9254893998995696
credit-approval,6,2,2,Augmented Affine,0.924421048706254
credit-approval,6,2,3,Impute then regress,0.891230337752719
credit-approval,6,2,3,Augmented,0.8937423247783423
credit-approval,6,2,3,Augmented Affine,0.892461638035648
credit-approval,6,2,4,Impute then regress,0.9002610836587707
credit-approval,6,2,4,Augmented,0.8997103040506127
credit-approval,6,2,4,Augmented Affine,0.900454078752852
credit-approval,6,2,5,Impute then regress,0.8797648838915157
credit-approval,6,2,5,Augmented,0.8756751413837139
credit-approval,6,2,5,Augmented Affine,0.8740283356686557
credit-approval,6,4,1,Impute then regress,0.8497729018287241
credit-approval,6,4,1,Augmented,0.8787007993790859
credit-approval,6,4,1,Augmented Affine,0.8670520649740556
credit-approval,6,4,2,Impute then regress,0.7941546788542776
credit-approval,6,4,2,Augmented,0.7982135052489859
credit-approval,6,4,2,Augmented Affine,0.7978232852937578
credit-approval,6,4,3,Impute then regress,0.9267273657521143
credit-approval,6,4,3,Augmented,0.9264682637087829
credit-approval,6,4,3,Augmented Affine,0.9240090245237442
credit-approval,6,4,4,Impute then regress,0.8114372124213831
credit-approval,6,4,4,Augmented,0.8355458517508466
credit-approval,6,4,4,Augmented Affine,0.8276261020914282
credit-approval,6,4,5,Impute then regress,0.8724799731398296
credit-approval,6,4,5,Augmented,0.8728879331732945
credit-approval,6,4,5,Augmented Affine,0.8680568967873107
credit-approval,6,8,1,Impute then regress,0.94788697934967
credit-approval,6,8,1,Augmented,0.9431199555828714
credit-approval,6,8,1,Augmented Affine,0.9404809926207757
credit-approval,6,8,2,Impute then regress,0.9124025747617839
credit-approval,6,8,2,Augmented,0.9097120228671678
credit-approval,6,8,2,Augmented Affine,0.9091206868742766
credit-approval,6,8,3,Impute then regress,0.8793704084714997
credit-approval,6,8,3,Augmented,0.8763478928523353
credit-approval,6,8,3,Augmented Affine,0.8637159262913517
credit-approval,6,8,4,Impute then regress,0.9225922399042659
credit-approval,6,8,4,Augmented,0.9243116087738754
credit-approval,6,8,4,Augmented Affine,0.9238994159919143
credit-approval,6,8,5,Impute then regress,0.912477005254584
credit-approval,6,8,5,Augmented,0.9110641146913652
credit-approval,6,8,5,Augmented Affine,0.9090735192988648
credit-approval,6,16,1,Impute then regress,0.9256774841868995
credit-approval,6,16,1,Augmented,0.9234430129258095
credit-approval,6,16,1,Augmented Affine,0.9180195601926133
credit-approval,6,16,2,Impute then regress,0.8950834523065195
credit-approval,6,16,2,Augmented,0.9023994266709577
credit-approval,6,16,2,Augmented Affine,0.9004998467065096
credit-approval,6,16,3,Impute then regress,0.9444886346532297
credit-approval,6,16,3,Augmented,0.938201571085679
credit-approval,6,16,3,Augmented Affine,0.938201571085679
credit-approval,6,16,4,Impute then regress,0.8380528459774251
credit-approval,6,16,4,Augmented,0.8764528971881858
credit-approval,6,16,4,Augmented Affine,0.8715317655241752
credit-approval,6,16,5,Impute then regress,0.8724311062798997
credit-approval,6,16,5,Augmented,0.8792943536568915
credit-approval,6,16,5,Augmented Affine,0.8789247982024961
