dataset,copynum,penalty,iter,method,osr2
wiki4he,14,1,1,Impute then regress,0.8857461632099035
wiki4he,14,1,1,Augmented,0.8932959312352876
wiki4he,14,1,1,Augmented Affine,0.8441931424786816
wiki4he,14,1,2,Impute then regress,0.8697945338714892
wiki4he,14,1,2,Augmented,0.8639428204935428
wiki4he,14,1,2,Augmented Affine,0.8438335607885017
wiki4he,14,1,3,Impute then regress,0.8880800063022422
wiki4he,14,1,3,Augmented,0.909218516435092
wiki4he,14,1,3,Augmented Affine,0.8839651513755711
wiki4he,14,1,4,Impute then regress,0.9080997122701739
wiki4he,14,1,4,Augmented,0.907314876896149
wiki4he,14,1,4,Augmented Affine,0.8891267923393733
wiki4he,14,1,5,Impute then regress,0.9174406537714694
wiki4he,14,1,5,Augmented,0.918846594694921
wiki4he,14,1,5,Augmented Affine,0.9158706041539781
wiki4he,14,2,1,Impute then regress,0.9174620037763856
wiki4he,14,2,1,Augmented,0.9165228115525409
wiki4he,14,2,1,Augmented Affine,0.8764966809442059
wiki4he,14,2,2,Impute then regress,0.8870460585181628
wiki4he,14,2,2,Augmented,0.8744072406301069
wiki4he,14,2,2,Augmented Affine,0.861259665698187
wiki4he,14,2,3,Impute then regress,0.8639833204091469
wiki4he,14,2,3,Augmented,0.8829318376100047
wiki4he,14,2,3,Augmented Affine,0.8849322115909064
wiki4he,14,2,4,Impute then regress,0.9118112345741299
wiki4he,14,2,4,Augmented,0.9078455828298382
wiki4he,14,2,4,Augmented Affine,0.8848656047101197
wiki4he,14,2,5,Impute then regress,0.9199033084405828
wiki4he,14,2,5,Augmented,0.9130064499928106
wiki4he,14,2,5,Augmented Affine,0.9001874258030096
wiki4he,14,4,1,Impute then regress,0.8510238922944212
wiki4he,14,4,1,Augmented,0.8770007307596883
wiki4he,14,4,1,Augmented Affine,0.8449878952658133
wiki4he,14,4,2,Impute then regress,0.9305798479229572
wiki4he,14,4,2,Augmented,0.926580942299464
wiki4he,14,4,2,Augmented Affine,0.8997824062516316
wiki4he,14,4,3,Impute then regress,0.8971550221691452
wiki4he,14,4,3,Augmented,0.9115790491299209
wiki4he,14,4,3,Augmented Affine,0.8568924817035388
wiki4he,14,4,4,Impute then regress,0.9047551929444227
wiki4he,14,4,4,Augmented,0.9020797835928267
wiki4he,14,4,4,Augmented Affine,0.8677243856261753
wiki4he,14,4,5,Impute then regress,0.9118632532935133
wiki4he,14,4,5,Augmented,0.909829546996821
wiki4he,14,4,5,Augmented Affine,0.9043471658629549
wiki4he,14,8,1,Impute then regress,0.8478493852290612
wiki4he,14,8,1,Augmented,0.8853910795740585
wiki4he,14,8,1,Augmented Affine,0.8603092523217826
wiki4he,14,8,2,Impute then regress,0.8926609785381873
wiki4he,14,8,2,Augmented,0.9059639326784503
wiki4he,14,8,2,Augmented Affine,0.8656811913057262
wiki4he,14,8,3,Impute then regress,0.90755357807197
wiki4he,14,8,3,Augmented,0.9221498078695047
wiki4he,14,8,3,Augmented Affine,0.8538311368749361
wiki4he,14,8,4,Impute then regress,0.8568129614994964
wiki4he,14,8,4,Augmented,0.8526118532679707
wiki4he,14,8,4,Augmented Affine,0.8632224236027751
wiki4he,14,8,5,Impute then regress,0.8989125740075916
wiki4he,14,8,5,Augmented,0.8994331924654436
wiki4he,14,8,5,Augmented Affine,0.8642432530745028
wiki4he,14,16,1,Impute then regress,0.8847508879974084
wiki4he,14,16,1,Augmented,0.9007066032475196
wiki4he,14,16,1,Augmented Affine,0.8398178798224216
wiki4he,14,16,2,Impute then regress,0.9038928853468621
wiki4he,14,16,2,Augmented,0.9069565313520328
wiki4he,14,16,2,Augmented Affine,0.8006753921129344
wiki4he,14,16,3,Impute then regress,0.8312195441634571
wiki4he,14,16,3,Augmented,0.860090562916221
wiki4he,14,16,3,Augmented Affine,0.8104847471744916
wiki4he,14,16,4,Impute then regress,0.9071632943160364
wiki4he,14,16,4,Augmented,0.8892124371561195
wiki4he,14,16,4,Augmented Affine,0.8278460162453649
wiki4he,14,16,5,Impute then regress,0.8838145333966022
wiki4he,14,16,5,Augmented,0.8967085686393393
wiki4he,14,16,5,Augmented Affine,0.8028670770472407
