dataset,copynum,penalty,iter,method,osr2
heart-disease-va,13,1,1,Impute then regress,0.8325178331112308
heart-disease-va,13,1,1,Augmented,0.8876507633937499
heart-disease-va,13,1,1,Augmented Affine,0.8233535006215009
heart-disease-va,13,1,2,Impute then regress,0.5463912900377677
heart-disease-va,13,1,2,Augmented,0.6676180397417726
heart-disease-va,13,1,2,Augmented Affine,0.6868278246275505
heart-disease-va,13,1,3,Impute then regress,0.6772658662415332
heart-disease-va,13,1,3,Augmented,0.7743358291990581
heart-disease-va,13,1,3,Augmented Affine,0.5792007938077169
heart-disease-va,13,1,4,Impute then regress,0.6069790829281603
heart-disease-va,13,1,4,Augmented,0.7825061793977071
heart-disease-va,13,1,4,Augmented Affine,0.7541892221702675
heart-disease-va,13,1,5,Impute then regress,0.670005736546261
heart-disease-va,13,1,5,Augmented,0.6293558059399988
heart-disease-va,13,1,5,Augmented Affine,0.5043756010133629
heart-disease-va,13,2,1,Impute then regress,0.8672113877597639
heart-disease-va,13,2,1,Augmented,0.8731946036073048
heart-disease-va,13,2,1,Augmented Affine,0.8545652883026582
heart-disease-va,13,2,2,Impute then regress,0.44720549782241026
heart-disease-va,13,2,2,Augmented,0.7341671435065396
heart-disease-va,13,2,2,Augmented Affine,0.750823991141925
heart-disease-va,13,2,3,Impute then regress,0.6443914972821299
heart-disease-va,13,2,3,Augmented,0.7495961934309325
heart-disease-va,13,2,3,Augmented Affine,0.7644054225864794
heart-disease-va,13,2,4,Impute then regress,0.7185136468421978
heart-disease-va,13,2,4,Augmented,0.8123381395930793
heart-disease-va,13,2,4,Augmented Affine,0.6200278173718939
heart-disease-va,13,2,5,Impute then regress,0.8464204415919261
heart-disease-va,13,2,5,Augmented,0.7787768545450295
heart-disease-va,13,2,5,Augmented Affine,0.7606971112918877
heart-disease-va,13,4,1,Impute then regress,0.8247086259003413
heart-disease-va,13,4,1,Augmented,0.8324350153208855
heart-disease-va,13,4,1,Augmented Affine,0.8423718828775903
heart-disease-va,13,4,2,Impute then regress,0.5927320303176069
heart-disease-va,13,4,2,Augmented,0.6618773191826064
heart-disease-va,13,4,2,Augmented Affine,0.6869107405141097
heart-disease-va,13,4,3,Impute then regress,0.5923496613728798
heart-disease-va,13,4,3,Augmented,0.7992346943034394
heart-disease-va,13,4,3,Augmented Affine,0.6583752721627125
heart-disease-va,13,4,4,Impute then regress,0.7187995933259806
heart-disease-va,13,4,4,Augmented,0.79688357198858
heart-disease-va,13,4,4,Augmented Affine,0.8098320386579234
heart-disease-va,13,4,5,Impute then regress,0.5238443111070503
heart-disease-va,13,4,5,Augmented,0.7368971575737413
heart-disease-va,13,4,5,Augmented Affine,0.7531094625962947
heart-disease-va,13,8,1,Impute then regress,0.3746469716643567
heart-disease-va,13,8,1,Augmented,0.6817346517639289
heart-disease-va,13,8,1,Augmented Affine,0.6615399982975101
heart-disease-va,13,8,2,Impute then regress,0.5213188255588157
heart-disease-va,13,8,2,Augmented,0.7092536132314998
heart-disease-va,13,8,2,Augmented Affine,0.6766981668632372
heart-disease-va,13,8,3,Impute then regress,0.7912480570297594
heart-disease-va,13,8,3,Augmented,0.8200264578563128
heart-disease-va,13,8,3,Augmented Affine,0.8008927670092378
heart-disease-va,13,8,4,Impute then regress,0.7315583318942664
heart-disease-va,13,8,4,Augmented,0.6693379547584923
heart-disease-va,13,8,4,Augmented Affine,0.6326084159298271
heart-disease-va,13,8,5,Impute then regress,0.677195691513997
heart-disease-va,13,8,5,Augmented,0.7237105826213099
heart-disease-va,13,8,5,Augmented Affine,0.6767990932076271
heart-disease-va,13,16,1,Impute then regress,0.9133358894580659
heart-disease-va,13,16,1,Augmented,0.9429566854313005
heart-disease-va,13,16,1,Augmented Affine,0.931685061275826
heart-disease-va,13,16,2,Impute then regress,0.5008032109763558
heart-disease-va,13,16,2,Augmented,0.667347754115395
heart-disease-va,13,16,2,Augmented Affine,0.5742671182705117
heart-disease-va,13,16,3,Impute then regress,0.8155817563768128
heart-disease-va,13,16,3,Augmented,0.7757979676376932
heart-disease-va,13,16,3,Augmented Affine,0.7437343755656878
heart-disease-va,13,16,4,Impute then regress,0.6309147905004562
heart-disease-va,13,16,4,Augmented,0.5931018757927906
heart-disease-va,13,16,4,Augmented Affine,0.4964109848977375
heart-disease-va,13,16,5,Impute then regress,0.5164100779961186
heart-disease-va,13,16,5,Augmented,0.39008951747381726
heart-disease-va,13,16,5,Augmented Affine,0.5218199849673867
