dataset,copynum,penalty,iter,method,osr2
thyroid-disease-sick,12,1,1,Impute then regress,0.8228576025915593
thyroid-disease-sick,12,1,1,Augmented,0.8546892082264801
thyroid-disease-sick,12,1,1,Augmented Affine,0.8686841913923923
thyroid-disease-sick,12,1,2,Impute then regress,0.8184292538914385
thyroid-disease-sick,12,1,2,Augmented,0.8748350572375019
thyroid-disease-sick,12,1,2,Augmented Affine,0.8767908444432294
thyroid-disease-sick,12,1,3,Impute then regress,0.9226192284069663
thyroid-disease-sick,12,1,3,Augmented,0.936742585484081
thyroid-disease-sick,12,1,3,Augmented Affine,0.9354010806795952
thyroid-disease-sick,12,1,4,Impute then regress,0.9072939351854121
thyroid-disease-sick,12,1,4,Augmented,0.9240963001913781
thyroid-disease-sick,12,1,4,Augmented Affine,0.9300122920566821
thyroid-disease-sick,12,1,5,Impute then regress,0.8462960769128298
thyroid-disease-sick,12,1,5,Augmented,0.8725152355712853
thyroid-disease-sick,12,1,5,Augmented Affine,0.8938158682776127
thyroid-disease-sick,12,2,1,Impute then regress,0.9058659343635046
thyroid-disease-sick,12,2,1,Augmented,0.9290049351984754
thyroid-disease-sick,12,2,1,Augmented Affine,0.929709523136575
thyroid-disease-sick,12,2,2,Impute then regress,0.9064799393237598
thyroid-disease-sick,12,2,2,Augmented,0.9311748828689291
thyroid-disease-sick,12,2,2,Augmented Affine,0.9329392148738708
thyroid-disease-sick,12,2,3,Impute then regress,0.8128443846594654
thyroid-disease-sick,12,2,3,Augmented,0.865680367418295
thyroid-disease-sick,12,2,3,Augmented Affine,0.8758679308763249
thyroid-disease-sick,12,2,4,Impute then regress,0.8520073449022584
thyroid-disease-sick,12,2,4,Augmented,0.882694755592646
thyroid-disease-sick,12,2,4,Augmented Affine,0.884817658694666
thyroid-disease-sick,12,2,5,Impute then regress,0.8129975244800214
thyroid-disease-sick,12,2,5,Augmented,0.8377262749032772
thyroid-disease-sick,12,2,5,Augmented Affine,0.8588209133891913
thyroid-disease-sick,12,4,1,Impute then regress,0.8996097255020928
thyroid-disease-sick,12,4,1,Augmented,0.9035365597389923
thyroid-disease-sick,12,4,1,Augmented Affine,0.9088477636136956
thyroid-disease-sick,12,4,2,Impute then regress,0.8514601221492702
thyroid-disease-sick,12,4,2,Augmented,0.8824275802425258
thyroid-disease-sick,12,4,2,Augmented Affine,0.8886816928485797
thyroid-disease-sick,12,4,3,Impute then regress,0.8489914348418203
thyroid-disease-sick,12,4,3,Augmented,0.8820970860218489
thyroid-disease-sick,12,4,3,Augmented Affine,0.8871350679487198
thyroid-disease-sick,12,4,4,Impute then regress,0.9337669052888796
thyroid-disease-sick,12,4,4,Augmented,0.9384027174454785
thyroid-disease-sick,12,4,4,Augmented Affine,0.9413880568749209
thyroid-disease-sick,12,4,5,Impute then regress,0.7392627213232985
thyroid-disease-sick,12,4,5,Augmented,0.7822402873270937
thyroid-disease-sick,12,4,5,Augmented Affine,0.7846000552562093
thyroid-disease-sick,12,8,1,Impute then regress,0.8631462465259244
thyroid-disease-sick,12,8,1,Augmented,0.9065651821609096
thyroid-disease-sick,12,8,1,Augmented Affine,0.901363407440522
thyroid-disease-sick,12,8,2,Impute then regress,0.8874737315669304
thyroid-disease-sick,12,8,2,Augmented,0.9236106150669965
thyroid-disease-sick,12,8,2,Augmented Affine,0.9033187946371535
thyroid-disease-sick,12,8,3,Impute then regress,0.7420098637114789
thyroid-disease-sick,12,8,3,Augmented,0.8054959834151246
thyroid-disease-sick,12,8,3,Augmented Affine,0.8422532969949631
thyroid-disease-sick,12,8,4,Impute then regress,0.8902128639009096
thyroid-disease-sick,12,8,4,Augmented,0.9181505593968353
thyroid-disease-sick,12,8,4,Augmented Affine,0.9241089049682978
thyroid-disease-sick,12,8,5,Impute then regress,0.7928684774043742
thyroid-disease-sick,12,8,5,Augmented,0.8358896370651308
thyroid-disease-sick,12,8,5,Augmented Affine,0.8400370884545844
thyroid-disease-sick,12,16,1,Impute then regress,0.9094272066366575
thyroid-disease-sick,12,16,1,Augmented,0.9422788698590012
thyroid-disease-sick,12,16,1,Augmented Affine,0.9418743490288087
thyroid-disease-sick,12,16,2,Impute then regress,0.8518801452166971
thyroid-disease-sick,12,16,2,Augmented,0.887340427268974
thyroid-disease-sick,12,16,2,Augmented Affine,0.8906174057541165
thyroid-disease-sick,12,16,3,Impute then regress,0.8409216783635821
thyroid-disease-sick,12,16,3,Augmented,0.8844267715205602
thyroid-disease-sick,12,16,3,Augmented Affine,0.8860056375389422
thyroid-disease-sick,12,16,4,Impute then regress,0.9240462845624733
thyroid-disease-sick,12,16,4,Augmented,0.9390676165261156
thyroid-disease-sick,12,16,4,Augmented Affine,0.9310977256529406
thyroid-disease-sick,12,16,5,Impute then regress,0.8510664383218707
thyroid-disease-sick,12,16,5,Augmented,0.8773795284048912
thyroid-disease-sick,12,16,5,Augmented Affine,0.8839803719362394
