dataset,copynum,penalty,iter,method,osr2
thyroid-disease-thyroid-0387,5,1,1,Impute then regress,0.8230749980495462
thyroid-disease-thyroid-0387,5,1,1,Augmented,0.8426052465706036
thyroid-disease-thyroid-0387,5,1,1,Augmented Affine,0.8493922112713117
thyroid-disease-thyroid-0387,5,2,1,Impute then regress,0.7779673239971483
thyroid-disease-thyroid-0387,5,2,1,Augmented,0.8425792020388571
thyroid-disease-thyroid-0387,5,2,1,Augmented Affine,0.8504020711833761
thyroid-disease-thyroid-0387,5,4,1,Impute then regress,0.8092839453263002
thyroid-disease-thyroid-0387,5,4,1,Augmented,0.8425745464271926
thyroid-disease-thyroid-0387,5,4,1,Augmented Affine,0.8505574412272289
thyroid-disease-thyroid-0387,5,8,1,Impute then regress,0.7385386675222625
thyroid-disease-thyroid-0387,5,8,1,Augmented,0.8425772872883193
thyroid-disease-thyroid-0387,5,8,1,Augmented Affine,0.8505480298886998
thyroid-disease-thyroid-0387,5,16,1,Impute then regress,0.7956469081697053
thyroid-disease-thyroid-0387,5,16,1,Augmented,0.8424638850207959
thyroid-disease-thyroid-0387,5,16,1,Augmented Affine,0.8505959748580153
thyroid-disease-thyroid-0387,5,1,2,Impute then regress,0.39881773039917634
thyroid-disease-thyroid-0387,5,1,2,Augmented,0.4702922148875759
thyroid-disease-thyroid-0387,5,1,2,Augmented Affine,0.4532864654887062
thyroid-disease-thyroid-0387,5,2,2,Impute then regress,0.41271980775489947
thyroid-disease-thyroid-0387,5,2,2,Augmented,0.47032524014434607
thyroid-disease-thyroid-0387,5,2,2,Augmented Affine,0.45829176077616585
thyroid-disease-thyroid-0387,5,4,2,Impute then regress,0.4000508865349518
thyroid-disease-thyroid-0387,5,4,2,Augmented,0.4703235919584181
thyroid-disease-thyroid-0387,5,4,2,Augmented Affine,0.4626333797841221
thyroid-disease-thyroid-0387,5,8,2,Impute then regress,0.4370838444227989
thyroid-disease-thyroid-0387,5,8,2,Augmented,0.47022599566789647
thyroid-disease-thyroid-0387,5,8,2,Augmented Affine,0.4649501868261021
thyroid-disease-thyroid-0387,5,16,2,Impute then regress,0.41720719988200416
thyroid-disease-thyroid-0387,5,16,2,Augmented,0.4698863882261788
thyroid-disease-thyroid-0387,5,16,2,Augmented Affine,0.46403237532894914
thyroid-disease-thyroid-0387,5,1,3,Impute then regress,0.7738274472142693
thyroid-disease-thyroid-0387,5,1,3,Augmented,0.8647228156676263
thyroid-disease-thyroid-0387,5,1,3,Augmented Affine,0.8678535424018805
thyroid-disease-thyroid-0387,5,2,3,Impute then regress,0.8122700851817166
thyroid-disease-thyroid-0387,5,2,3,Augmented,0.8649158839002387
thyroid-disease-thyroid-0387,5,2,3,Augmented Affine,0.8685912222682088
thyroid-disease-thyroid-0387,5,4,3,Impute then regress,0.8118715913386877
thyroid-disease-thyroid-0387,5,4,3,Augmented,0.864997044863811
thyroid-disease-thyroid-0387,5,4,3,Augmented Affine,0.8686743099283006
thyroid-disease-thyroid-0387,5,8,3,Impute then regress,0.8210288850121293
thyroid-disease-thyroid-0387,5,8,3,Augmented,0.8649959171468641
thyroid-disease-thyroid-0387,5,8,3,Augmented Affine,0.8687433757708048
thyroid-disease-thyroid-0387,5,16,3,Impute then regress,0.8097456886248519
thyroid-disease-thyroid-0387,5,16,3,Augmented,0.8650000039752986
thyroid-disease-thyroid-0387,5,16,3,Augmented Affine,0.8686122551976174
thyroid-disease-thyroid-0387,5,1,4,Impute then regress,0.5242273723429383
thyroid-disease-thyroid-0387,5,1,4,Augmented,0.540785640426129
thyroid-disease-thyroid-0387,5,1,4,Augmented Affine,0.5415448737123066
thyroid-disease-thyroid-0387,5,2,4,Impute then regress,0.5222627790364016
thyroid-disease-thyroid-0387,5,2,4,Augmented,0.5408379647520555
thyroid-disease-thyroid-0387,5,2,4,Augmented Affine,0.5416857204766254
thyroid-disease-thyroid-0387,5,4,4,Impute then regress,0.5034997056785708
thyroid-disease-thyroid-0387,5,4,4,Augmented,0.5408206527400101
thyroid-disease-thyroid-0387,5,4,4,Augmented Affine,0.5415728901566788
thyroid-disease-thyroid-0387,5,8,4,Impute then regress,0.5269450533947835
thyroid-disease-thyroid-0387,5,8,4,Augmented,0.5408237718298187
thyroid-disease-thyroid-0387,5,8,4,Augmented Affine,0.5416639088479283
thyroid-disease-thyroid-0387,5,16,4,Impute then regress,0.5239089568664683
thyroid-disease-thyroid-0387,5,16,4,Augmented,0.5324452483259644
thyroid-disease-thyroid-0387,5,16,4,Augmented Affine,0.5324452483259644
thyroid-disease-thyroid-0387,5,1,5,Impute then regress,0.708269824884479
thyroid-disease-thyroid-0387,5,1,5,Augmented,0.7613543274756644
thyroid-disease-thyroid-0387,5,1,5,Augmented Affine,0.7663078483114583
thyroid-disease-thyroid-0387,5,2,5,Impute then regress,0.6884666169743311
thyroid-disease-thyroid-0387,5,2,5,Augmented,0.7614207968050832
thyroid-disease-thyroid-0387,5,2,5,Augmented Affine,0.7676601213260741
thyroid-disease-thyroid-0387,5,4,5,Impute then regress,0.699353617485112
thyroid-disease-thyroid-0387,5,4,5,Augmented,0.7614176055587284
thyroid-disease-thyroid-0387,5,4,5,Augmented Affine,0.767588664979822
thyroid-disease-thyroid-0387,5,8,5,Impute then regress,0.7204290348265288
thyroid-disease-thyroid-0387,5,8,5,Augmented,0.7614051810706346
thyroid-disease-thyroid-0387,5,8,5,Augmented Affine,0.767455532237908
thyroid-disease-thyroid-0387,5,16,5,Impute then regress,0.7134108426701409
thyroid-disease-thyroid-0387,5,16,5,Augmented,0.7613953919807106
thyroid-disease-thyroid-0387,5,16,5,Augmented Affine,0.7669462407673407
