dataset,copynum,penalty,iter,method,osr2
ozone-level-detection-eight,5,1,1,Impute then regress,0.6093896861141
ozone-level-detection-eight,5,1,1,Augmented,0.8713072638218489
ozone-level-detection-eight,5,1,1,Augmented Affine,0.8328449495513908
ozone-level-detection-eight,5,1,2,Impute then regress,0.8750136073252518
ozone-level-detection-eight,5,1,2,Augmented,0.9102661741098976
ozone-level-detection-eight,5,1,2,Augmented Affine,0.9035098519927217
ozone-level-detection-eight,5,1,3,Impute then regress,0.805459792028839
ozone-level-detection-eight,5,1,3,Augmented,0.904718312788363
ozone-level-detection-eight,5,1,3,Augmented Affine,0.8545611173700424
ozone-level-detection-eight,5,1,4,Impute then regress,0.8219629768249588
ozone-level-detection-eight,5,1,4,Augmented,0.8818997810178207
ozone-level-detection-eight,5,1,4,Augmented Affine,0.8608069650212545
ozone-level-detection-eight,5,1,5,Impute then regress,0.8295644086292888
ozone-level-detection-eight,5,1,5,Augmented,0.8875930229456707
ozone-level-detection-eight,5,1,5,Augmented Affine,0.8610845541008296
ozone-level-detection-eight,5,2,1,Impute then regress,0.6881764862639532
ozone-level-detection-eight,5,2,1,Augmented,0.861039358284444
ozone-level-detection-eight,5,2,1,Augmented Affine,0.8012455979479873
ozone-level-detection-eight,5,2,2,Impute then regress,0.8740107342344641
ozone-level-detection-eight,5,2,2,Augmented,0.9015928936614005
ozone-level-detection-eight,5,2,2,Augmented Affine,0.8894698759611613
ozone-level-detection-eight,5,2,3,Impute then regress,0.7525369980455423
ozone-level-detection-eight,5,2,3,Augmented,0.8467426606416797
ozone-level-detection-eight,5,2,3,Augmented Affine,0.8053562428216138
ozone-level-detection-eight,5,2,4,Impute then regress,0.7631658353019701
ozone-level-detection-eight,5,2,4,Augmented,0.8749653830512457
ozone-level-detection-eight,5,2,4,Augmented Affine,0.8462083761867163
ozone-level-detection-eight,5,2,5,Impute then regress,0.8542428317883005
ozone-level-detection-eight,5,2,5,Augmented,0.9048585671172985
ozone-level-detection-eight,5,2,5,Augmented Affine,0.8939349776756528
ozone-level-detection-eight,5,4,1,Impute then regress,0.8579115918919482
ozone-level-detection-eight,5,4,1,Augmented,0.8986018502152111
ozone-level-detection-eight,5,4,1,Augmented Affine,0.8646372977712791
ozone-level-detection-eight,5,4,2,Impute then regress,0.817722896013666
ozone-level-detection-eight,5,4,2,Augmented,0.8714229210119853
ozone-level-detection-eight,5,4,2,Augmented Affine,0.8542603367981683
ozone-level-detection-eight,5,4,3,Impute then regress,0.8639908918455793
ozone-level-detection-eight,5,4,3,Augmented,0.914120761676763
ozone-level-detection-eight,5,4,3,Augmented Affine,0.8983012535010412
ozone-level-detection-eight,5,4,4,Impute then regress,0.7626104401269563
ozone-level-detection-eight,5,4,4,Augmented,0.8548235259386294
ozone-level-detection-eight,5,4,4,Augmented Affine,0.8166095105990985
ozone-level-detection-eight,5,4,5,Impute then regress,0.7609583585056345
ozone-level-detection-eight,5,4,5,Augmented,0.8531351258187156
ozone-level-detection-eight,5,4,5,Augmented Affine,0.8409099720729674
ozone-level-detection-eight,5,8,1,Impute then regress,0.8457053437244144
ozone-level-detection-eight,5,8,1,Augmented,0.9135050316218607
ozone-level-detection-eight,5,8,1,Augmented Affine,0.9017819569656984
ozone-level-detection-eight,5,8,2,Impute then regress,0.7574863561785773
ozone-level-detection-eight,5,8,2,Augmented,0.8807577263840591
ozone-level-detection-eight,5,8,2,Augmented Affine,0.8148759200492065
ozone-level-detection-eight,5,8,3,Impute then regress,0.6988783210187492
ozone-level-detection-eight,5,8,3,Augmented,0.8610623330463693
ozone-level-detection-eight,5,8,3,Augmented Affine,0.8483141535608414
ozone-level-detection-eight,5,8,4,Impute then regress,0.4567705250050227
ozone-level-detection-eight,5,8,4,Augmented,0.8526196646166506
ozone-level-detection-eight,5,8,4,Augmented Affine,0.8206137745972601
ozone-level-detection-eight,5,8,5,Impute then regress,0.47547313066717756
ozone-level-detection-eight,5,8,5,Augmented,0.8908548298976973
ozone-level-detection-eight,5,8,5,Augmented Affine,0.8534940289539236
ozone-level-detection-eight,5,16,1,Impute then regress,0.4553983448649963
ozone-level-detection-eight,5,16,1,Augmented,0.8579285721451059
ozone-level-detection-eight,5,16,1,Augmented Affine,0.7850094231095832
ozone-level-detection-eight,5,16,2,Impute then regress,0.7876333187608592
ozone-level-detection-eight,5,16,2,Augmented,0.8809613057795079
ozone-level-detection-eight,5,16,2,Augmented Affine,0.7863329634634062
ozone-level-detection-eight,5,16,3,Impute then regress,0.7705097286261833
ozone-level-detection-eight,5,16,3,Augmented,0.8897251532677785
ozone-level-detection-eight,5,16,3,Augmented Affine,0.829272680801908
ozone-level-detection-eight,5,16,4,Impute then regress,0.8242354699144436
ozone-level-detection-eight,5,16,4,Augmented,0.9006150679102112
ozone-level-detection-eight,5,16,4,Augmented Affine,0.8064481156610416
ozone-level-detection-eight,5,16,5,Impute then regress,0.7554273279136253
ozone-level-detection-eight,5,16,5,Augmented,0.8829403628120851
ozone-level-detection-eight,5,16,5,Augmented Affine,0.8374287324095776
