dataset,copynum,penalty,iter,method,osr2
thyroid-disease-thyroid-0387,15,1,1,Impute then regress,0.5714093057677998
thyroid-disease-thyroid-0387,15,1,1,Augmented,0.6044146723288852
thyroid-disease-thyroid-0387,15,1,1,Augmented Affine,0.6248062467260348
thyroid-disease-thyroid-0387,15,2,1,Impute then regress,0.5627595929210354
thyroid-disease-thyroid-0387,15,2,1,Augmented,0.6044622428863118
thyroid-disease-thyroid-0387,15,2,1,Augmented Affine,0.625704978505748
thyroid-disease-thyroid-0387,15,4,1,Impute then regress,0.5569672259338037
thyroid-disease-thyroid-0387,15,4,1,Augmented,0.6044029316417419
thyroid-disease-thyroid-0387,15,4,1,Augmented Affine,0.6258641595173573
thyroid-disease-thyroid-0387,15,8,1,Impute then regress,0.5458720666901637
thyroid-disease-thyroid-0387,15,8,1,Augmented,0.6044027512208987
thyroid-disease-thyroid-0387,15,8,1,Augmented Affine,0.625713202033174
thyroid-disease-thyroid-0387,15,16,1,Impute then regress,0.5796339203481351
thyroid-disease-thyroid-0387,15,16,1,Augmented,0.6043746965599683
thyroid-disease-thyroid-0387,15,16,1,Augmented Affine,0.6259111381446198
thyroid-disease-thyroid-0387,15,1,2,Impute then regress,0.7519371918985226
thyroid-disease-thyroid-0387,15,1,2,Augmented,0.8206389167030885
thyroid-disease-thyroid-0387,15,1,2,Augmented Affine,0.8240676629123165
thyroid-disease-thyroid-0387,15,2,2,Impute then regress,0.7609951817266416
thyroid-disease-thyroid-0387,15,2,2,Augmented,0.8206674876456419
thyroid-disease-thyroid-0387,15,2,2,Augmented Affine,0.8252452730326714
thyroid-disease-thyroid-0387,15,4,2,Impute then regress,0.7720394182936987
thyroid-disease-thyroid-0387,15,4,2,Augmented,0.8206803186909497
thyroid-disease-thyroid-0387,15,4,2,Augmented Affine,0.8252907429265878
thyroid-disease-thyroid-0387,15,8,2,Impute then regress,0.7495131249267786
thyroid-disease-thyroid-0387,15,8,2,Augmented,0.8205740594723365
thyroid-disease-thyroid-0387,15,8,2,Augmented Affine,0.8256679833869847
thyroid-disease-thyroid-0387,15,16,2,Impute then regress,0.7386661242302266
thyroid-disease-thyroid-0387,15,16,2,Augmented,0.820161145915524
thyroid-disease-thyroid-0387,15,16,2,Augmented Affine,0.8256363546106918
thyroid-disease-thyroid-0387,15,1,3,Impute then regress,0.5670019891103018
thyroid-disease-thyroid-0387,15,1,3,Augmented,0.6929729420235682
thyroid-disease-thyroid-0387,15,1,3,Augmented Affine,0.704426135780738
thyroid-disease-thyroid-0387,15,2,3,Impute then regress,0.5166990663094599
thyroid-disease-thyroid-0387,15,2,3,Augmented,0.6930744327779516
thyroid-disease-thyroid-0387,15,2,3,Augmented Affine,0.33969039392002554
thyroid-disease-thyroid-0387,15,4,3,Impute then regress,0.5621485816281131
thyroid-disease-thyroid-0387,15,4,3,Augmented,0.6930689263087619
thyroid-disease-thyroid-0387,15,4,3,Augmented Affine,0.7124522768271777
thyroid-disease-thyroid-0387,15,8,3,Impute then regress,0.5050511413049908
thyroid-disease-thyroid-0387,15,8,3,Augmented,0.6930909278731192
thyroid-disease-thyroid-0387,15,8,3,Augmented Affine,0.7127224178890942
thyroid-disease-thyroid-0387,15,16,3,Impute then regress,0.5161271826777591
thyroid-disease-thyroid-0387,15,16,3,Augmented,0.6931165757790767
thyroid-disease-thyroid-0387,15,16,3,Augmented Affine,0.7126493978964592
thyroid-disease-thyroid-0387,15,1,4,Impute then regress,0.762578193421239
thyroid-disease-thyroid-0387,15,1,4,Augmented,0.7848935531591866
