dataset,copynum,penalty,iter,method,osr2
ozone-level-detection-eight,15,1,1,Impute then regress,0.8363042902113902
ozone-level-detection-eight,15,1,1,Augmented,0.8817892860260711
ozone-level-detection-eight,15,1,1,Augmented Affine,0.8324399487827223
ozone-level-detection-eight,15,1,2,Impute then regress,0.874297560502149
ozone-level-detection-eight,15,1,2,Augmented,0.9095386229507374
ozone-level-detection-eight,15,1,2,Augmented Affine,0.883268749172458
ozone-level-detection-eight,15,1,3,Impute then regress,0.7869967108730158
ozone-level-detection-eight,15,1,3,Augmented,0.878206378574908
ozone-level-detection-eight,15,1,3,Augmented Affine,0.8480240439846118
ozone-level-detection-eight,15,1,4,Impute then regress,0.8186056753575546
ozone-level-detection-eight,15,1,4,Augmented,0.9069058808698756
ozone-level-detection-eight,15,1,4,Augmented Affine,0.889425256949097
ozone-level-detection-eight,15,1,5,Impute then regress,0.7433435651312641
ozone-level-detection-eight,15,1,5,Augmented,0.8452524283830235
ozone-level-detection-eight,15,1,5,Augmented Affine,0.8179708293191733
ozone-level-detection-eight,15,2,1,Impute then regress,0.8645545117456439
ozone-level-detection-eight,15,2,1,Augmented,0.9086945361533088
ozone-level-detection-eight,15,2,1,Augmented Affine,0.8998950018601838
ozone-level-detection-eight,15,2,2,Impute then regress,0.8712469087115681
ozone-level-detection-eight,15,2,2,Augmented,0.9229588798232026
ozone-level-detection-eight,15,2,2,Augmented Affine,0.9166492069466949
ozone-level-detection-eight,15,2,3,Impute then regress,0.7358904690581523
ozone-level-detection-eight,15,2,3,Augmented,0.8331724188038315
ozone-level-detection-eight,15,2,3,Augmented Affine,0.8034645133817258
ozone-level-detection-eight,15,2,4,Impute then regress,0.8265304782890075
ozone-level-detection-eight,15,2,4,Augmented,0.8924220111234059
ozone-level-detection-eight,15,2,4,Augmented Affine,0.8782879675954937
ozone-level-detection-eight,15,2,5,Impute then regress,0.712530571642167
ozone-level-detection-eight,15,2,5,Augmented,0.862791823726623
ozone-level-detection-eight,15,2,5,Augmented Affine,0.7916205410294188
ozone-level-detection-eight,15,4,1,Impute then regress,0.7354514770415501
ozone-level-detection-eight,15,4,1,Augmented,0.8701044813749095
ozone-level-detection-eight,15,4,1,Augmented Affine,0.8540458101298439
ozone-level-detection-eight,15,4,2,Impute then regress,0.7721741352323676
ozone-level-detection-eight,15,4,2,Augmented,0.8753996077559434
ozone-level-detection-eight,15,4,2,Augmented Affine,0.8265711313808024
ozone-level-detection-eight,15,4,3,Impute then regress,0.8126055125696859
ozone-level-detection-eight,15,4,3,Augmented,0.8873824849509847
ozone-level-detection-eight,15,4,3,Augmented Affine,0.8298083075483556
ozone-level-detection-eight,15,4,4,Impute then regress,0.7040376813521021
ozone-level-detection-eight,15,4,4,Augmented,0.8660698026086556
ozone-level-detection-eight,15,4,4,Augmented Affine,0.8463978076467463
ozone-level-detection-eight,15,4,5,Impute then regress,0.8497272920851207
ozone-level-detection-eight,15,4,5,Augmented,0.9012490596158572
ozone-level-detection-eight,15,4,5,Augmented Affine,0.8898572058384902
ozone-level-detection-eight,15,8,1,Impute then regress,0.8409185749487085
ozone-level-detection-eight,15,8,1,Augmented,0.8778029159390272
ozone-level-detection-eight,15,8,1,Augmented Affine,0.8369590773452303
ozone-level-detection-eight,15,8,2,Impute then regress,0.7721938920924925
ozone-level-detection-eight,15,8,2,Augmented,0.8671610911033032
ozone-level-detection-eight,15,8,2,Augmented Affine,0.8146972683526783
ozone-level-detection-eight,15,8,3,Impute then regress,0.8148099652837512
ozone-level-detection-eight,15,8,3,Augmented,0.8889909739178548
ozone-level-detection-eight,15,8,3,Augmented Affine,0.8437894213494229
ozone-level-detection-eight,15,8,4,Impute then regress,0.7104072563607692
ozone-level-detection-eight,15,8,4,Augmented,0.8570052941790898
ozone-level-detection-eight,15,8,4,Augmented Affine,0.8083431025174656
ozone-level-detection-eight,15,8,5,Impute then regress,0.8026292106300045
ozone-level-detection-eight,15,8,5,Augmented,0.8586822459919525
ozone-level-detection-eight,15,8,5,Augmented Affine,0.806147591027844
ozone-level-detection-eight,15,16,1,Impute then regress,0.5696531682245178
ozone-level-detection-eight,15,16,1,Augmented,0.8518641965424264
ozone-level-detection-eight,15,16,1,Augmented Affine,0.8128167266983817
ozone-level-detection-eight,15,16,2,Impute then regress,0.837574539164192
ozone-level-detection-eight,15,16,2,Augmented,0.9132492433536605
ozone-level-detection-eight,15,16,2,Augmented Affine,0.8727425961034243
ozone-level-detection-eight,15,16,3,Impute then regress,0.8434103069958265
ozone-level-detection-eight,15,16,3,Augmented,0.8977814194419593
ozone-level-detection-eight,15,16,3,Augmented Affine,0.7566271999550536
ozone-level-detection-eight,15,16,4,Impute then regress,0.7172428558970565
ozone-level-detection-eight,15,16,4,Augmented,0.8516019734451615
ozone-level-detection-eight,15,16,4,Augmented Affine,0.783217947081832
ozone-level-detection-eight,15,16,5,Impute then regress,0.7268165972873999
ozone-level-detection-eight,15,16,5,Augmented,0.8507468223402442
ozone-level-detection-eight,15,16,5,Augmented Affine,0.8101596813548544
