dataset,copynum,penalty,iter,method,osr2
mammographic-mass,18,1,1,Impute then regress,0.8554300564039671
mammographic-mass,18,1,1,Augmented,0.8627520766917821
mammographic-mass,18,1,1,Augmented Affine,0.8887753379630756
mammographic-mass,18,1,2,Impute then regress,0.881461957180328
mammographic-mass,18,1,2,Augmented,0.920530369760803
mammographic-mass,18,1,2,Augmented Affine,0.9258065205448008
mammographic-mass,18,1,3,Impute then regress,0.9449342398518218
mammographic-mass,18,1,3,Augmented,0.9440581627197082
mammographic-mass,18,1,3,Augmented Affine,0.9414972805455096
mammographic-mass,18,1,4,Impute then regress,0.9297800375148089
mammographic-mass,18,1,4,Augmented,0.933492659429011
mammographic-mass,18,1,4,Augmented Affine,0.9333320670999513
mammographic-mass,18,1,5,Impute then regress,0.9158153298787515
mammographic-mass,18,1,5,Augmented,0.9296420733460671
mammographic-mass,18,1,5,Augmented Affine,0.9300301954229704
mammographic-mass,18,2,1,Impute then regress,0.9578035386195782
mammographic-mass,18,2,1,Augmented,0.9632064111131182
mammographic-mass,18,2,1,Augmented Affine,0.9625609961158323
mammographic-mass,18,2,2,Impute then regress,0.9759807146137359
mammographic-mass,18,2,2,Augmented,0.9763929288587933
mammographic-mass,18,2,2,Augmented Affine,0.9769373287174454
mammographic-mass,18,2,3,Impute then regress,0.8363092583540561
mammographic-mass,18,2,3,Augmented,0.862309275694311
mammographic-mass,18,2,3,Augmented Affine,0.855110547926676
mammographic-mass,18,2,4,Impute then regress,0.9088579356775881
mammographic-mass,18,2,4,Augmented,0.9327700599976575
mammographic-mass,18,2,4,Augmented Affine,0.9322500091608378
mammographic-mass,18,2,5,Impute then regress,0.7664390078584912
mammographic-mass,18,2,5,Augmented,0.8739202855523883
mammographic-mass,18,2,5,Augmented Affine,0.877965859918355
mammographic-mass,18,4,1,Impute then regress,0.7693750935803887
mammographic-mass,18,4,1,Augmented,0.8574031796394812
mammographic-mass,18,4,1,Augmented Affine,0.8626320269184307
mammographic-mass,18,4,2,Impute then regress,0.972727248644069
mammographic-mass,18,4,2,Augmented,0.9725020816250369
mammographic-mass,18,4,2,Augmented Affine,0.972529176575397
mammographic-mass,18,4,3,Impute then regress,0.9420512553978685
mammographic-mass,18,4,3,Augmented,0.9395605075848042
mammographic-mass,18,4,3,Augmented Affine,0.9476720959133675
mammographic-mass,18,4,4,Impute then regress,0.935680106191912
mammographic-mass,18,4,4,Augmented,0.9347250373405512
mammographic-mass,18,4,4,Augmented Affine,0.9410151233351954
mammographic-mass,18,4,5,Impute then regress,0.8360108774950892
mammographic-mass,18,4,5,Augmented,0.8849372895593399
mammographic-mass,18,4,5,Augmented Affine,0.894797330614826
mammographic-mass,18,8,1,Impute then regress,0.9266722580079766
mammographic-mass,18,8,1,Augmented,0.9365219440075969
mammographic-mass,18,8,1,Augmented Affine,0.9431536505440494
mammographic-mass,18,8,2,Impute then regress,0.9752257883379613
mammographic-mass,18,8,2,Augmented,0.9752721368377618
mammographic-mass,18,8,2,Augmented Affine,0.9752375851156121
mammographic-mass,18,8,3,Impute then regress,0.9331297828353486
mammographic-mass,18,8,3,Augmented,0.9505828236676046
mammographic-mass,18,8,3,Augmented Affine,0.9507254735987013
mammographic-mass,18,8,4,Impute then regress,0.9624167190053086
mammographic-mass,18,8,4,Augmented,0.9645378622659729
mammographic-mass,18,8,4,Augmented Affine,0.964454004190002
mammographic-mass,18,8,5,Impute then regress,0.9565627645528433
mammographic-mass,18,8,5,Augmented,0.9587821935262791
mammographic-mass,18,8,5,Augmented Affine,0.9585215282975489
mammographic-mass,18,16,1,Impute then regress,0.8166421410219022
mammographic-mass,18,16,1,Augmented,0.8510259098592627
mammographic-mass,18,16,1,Augmented Affine,0.8584871484204366
mammographic-mass,18,16,2,Impute then regress,0.9646902665452293
mammographic-mass,18,16,2,Augmented,0.964821947979594
mammographic-mass,18,16,2,Augmented Affine,0.9648297500168976
mammographic-mass,18,16,3,Impute then regress,0.9301996986474399
mammographic-mass,18,16,3,Augmented,0.9369898903543555
mammographic-mass,18,16,3,Augmented Affine,0.9362616497426384
mammographic-mass,18,16,4,Impute then regress,0.9339869973925765
mammographic-mass,18,16,4,Augmented,0.9385393543415697
mammographic-mass,18,16,4,Augmented Affine,0.9373104039408483
mammographic-mass,18,16,5,Impute then regress,0.9008773272482389
mammographic-mass,18,16,5,Augmented,0.9116288681995346
mammographic-mass,18,16,5,Augmented Affine,0.9139052618124638
