dataset,copynum,penalty,iter,method,osr2
thyroid-disease-sick,10,1,1,Impute then regress,0.8388609799087025
thyroid-disease-sick,10,1,1,Augmented,0.875930717659102
thyroid-disease-sick,10,1,1,Augmented Affine,0.8777192144437675
thyroid-disease-sick,10,1,2,Impute then regress,0.6986812941061213
thyroid-disease-sick,10,1,2,Augmented,0.7473255330818231
thyroid-disease-sick,10,1,2,Augmented Affine,0.7871900242246201
thyroid-disease-sick,10,1,3,Impute then regress,0.8245881046740777
thyroid-disease-sick,10,1,3,Augmented,0.8828676080053094
thyroid-disease-sick,10,1,3,Augmented Affine,0.8898705319638718
thyroid-disease-sick,10,1,4,Impute then regress,0.8647963134486795
thyroid-disease-sick,10,1,4,Augmented,0.8841600576935778
thyroid-disease-sick,10,1,4,Augmented Affine,0.8963870030652585
thyroid-disease-sick,10,1,5,Impute then regress,0.9163260758765966
thyroid-disease-sick,10,1,5,Augmented,0.9258523476556212
thyroid-disease-sick,10,1,5,Augmented Affine,0.9276807293935556
thyroid-disease-sick,10,2,1,Impute then regress,0.7170464106665503
thyroid-disease-sick,10,2,1,Augmented,0.7430649060631658
thyroid-disease-sick,10,2,1,Augmented Affine,0.7900346342268196
thyroid-disease-sick,10,2,2,Impute then regress,0.6491233327876365
thyroid-disease-sick,10,2,2,Augmented,0.8304592820563914
thyroid-disease-sick,10,2,2,Augmented Affine,0.8341311995576217
thyroid-disease-sick,10,2,3,Impute then regress,0.8429575955774569
thyroid-disease-sick,10,2,3,Augmented,0.8654518490719456
thyroid-disease-sick,10,2,3,Augmented Affine,0.8672014181765832
thyroid-disease-sick,10,2,4,Impute then regress,0.9084768600369437
thyroid-disease-sick,10,2,4,Augmented,0.9165635396514675
thyroid-disease-sick,10,2,4,Augmented Affine,0.9201386394112503
thyroid-disease-sick,10,2,5,Impute then regress,0.8951815067685625
thyroid-disease-sick,10,2,5,Augmented,0.9107798556469955
thyroid-disease-sick,10,2,5,Augmented Affine,0.9169356402969829
thyroid-disease-sick,10,4,1,Impute then regress,0.924111314548029
thyroid-disease-sick,10,4,1,Augmented,0.9295342424467368
thyroid-disease-sick,10,4,1,Augmented Affine,0.9290635942221831
thyroid-disease-sick,10,4,2,Impute then regress,0.9056691044586809
thyroid-disease-sick,10,4,2,Augmented,0.9218254937820087
thyroid-disease-sick,10,4,2,Augmented Affine,0.9224158737758106
thyroid-disease-sick,10,4,3,Impute then regress,0.7514885069938037
thyroid-disease-sick,10,4,3,Augmented,0.852345135796652
thyroid-disease-sick,10,4,3,Augmented Affine,0.8590136736808786
thyroid-disease-sick,10,4,4,Impute then regress,0.7788007725192487
thyroid-disease-sick,10,4,4,Augmented,0.8448621090798565
thyroid-disease-sick,10,4,4,Augmented Affine,0.8553663033057113
thyroid-disease-sick,10,4,5,Impute then regress,0.867306719679116
thyroid-disease-sick,10,4,5,Augmented,0.9022763288252797
thyroid-disease-sick,10,4,5,Augmented Affine,0.9008099103032366
thyroid-disease-sick,10,8,1,Impute then regress,0.9062680890975424
thyroid-disease-sick,10,8,1,Augmented,0.9245387569124548
thyroid-disease-sick,10,8,1,Augmented Affine,0.9239352234716494
thyroid-disease-sick,10,8,2,Impute then regress,0.790874958636264
thyroid-disease-sick,10,8,2,Augmented,0.810196790952012
thyroid-disease-sick,10,8,2,Augmented Affine,0.8218071096991066
thyroid-disease-sick,10,8,3,Impute then regress,0.9215135518222118
thyroid-disease-sick,10,8,3,Augmented,0.9231335508813192
thyroid-disease-sick,10,8,3,Augmented Affine,0.9264951824616603
thyroid-disease-sick,10,8,4,Impute then regress,0.8897641744668344
thyroid-disease-sick,10,8,4,Augmented,0.895922459784562
thyroid-disease-sick,10,8,4,Augmented Affine,0.9045774564273589
thyroid-disease-sick,10,8,5,Impute then regress,0.8817192830567401
thyroid-disease-sick,10,8,5,Augmented,0.9073765026443916
thyroid-disease-sick,10,8,5,Augmented Affine,0.9074600690351657
thyroid-disease-sick,10,16,1,Impute then regress,0.8220340727580331
thyroid-disease-sick,10,16,1,Augmented,0.8607937622248811
thyroid-disease-sick,10,16,1,Augmented Affine,0.8644202002581347
thyroid-disease-sick,10,16,2,Impute then regress,0.7409153303028337
thyroid-disease-sick,10,16,2,Augmented,0.8706811865143549
thyroid-disease-sick,10,16,2,Augmented Affine,0.8740015529938203
thyroid-disease-sick,10,16,3,Impute then regress,0.9044779155898452
thyroid-disease-sick,10,16,3,Augmented,0.9353475990413365
thyroid-disease-sick,10,16,3,Augmented Affine,0.9367257198556811
thyroid-disease-sick,10,16,4,Impute then regress,0.7690177223888721
thyroid-disease-sick,10,16,4,Augmented,0.9284398176050432
thyroid-disease-sick,10,16,4,Augmented Affine,0.9277254524683609
thyroid-disease-sick,10,16,5,Impute then regress,0.827769323936005
thyroid-disease-sick,10,16,5,Augmented,0.87684631378551
thyroid-disease-sick,10,16,5,Augmented Affine,0.8740802117350472
