dataset,copynum,penalty,iter,method,osr2
breast-cancer-wisconsin-original,12,1,1,Impute then regress,0.9477952093001855
breast-cancer-wisconsin-original,12,1,1,Augmented,0.9476673658853304
breast-cancer-wisconsin-original,12,1,1,Augmented Affine,0.9477979541464063
breast-cancer-wisconsin-original,12,1,2,Impute then regress,0.9460456220950045
breast-cancer-wisconsin-original,12,1,2,Augmented,0.9446169360845601
breast-cancer-wisconsin-original,12,1,2,Augmented Affine,0.945766637990255
breast-cancer-wisconsin-original,12,1,3,Impute then regress,0.9492900374631508
breast-cancer-wisconsin-original,12,1,3,Augmented,0.9485287323746088
breast-cancer-wisconsin-original,12,1,3,Augmented Affine,0.9486256038606833
breast-cancer-wisconsin-original,12,1,4,Impute then regress,0.9477553792518764
breast-cancer-wisconsin-original,12,1,4,Augmented,0.9470229174202422
breast-cancer-wisconsin-original,12,1,4,Augmented Affine,0.9463754937025679
breast-cancer-wisconsin-original,12,1,5,Impute then regress,0.9444185831634853
breast-cancer-wisconsin-original,12,1,5,Augmented,0.9444311425081175
breast-cancer-wisconsin-original,12,1,5,Augmented Affine,0.944223564570958
breast-cancer-wisconsin-original,12,2,1,Impute then regress,0.9181514046261483
breast-cancer-wisconsin-original,12,2,1,Augmented,0.9174259017635649
breast-cancer-wisconsin-original,12,2,1,Augmented Affine,0.9179698887762447
breast-cancer-wisconsin-original,12,2,2,Impute then regress,0.9578641789798491
breast-cancer-wisconsin-original,12,2,2,Augmented,0.95776633889205
breast-cancer-wisconsin-original,12,2,2,Augmented Affine,0.9569900638998121
breast-cancer-wisconsin-original,12,2,3,Impute then regress,0.928028035800921
breast-cancer-wisconsin-original,12,2,3,Augmented,0.9249408819481589
breast-cancer-wisconsin-original,12,2,3,Augmented Affine,0.9273123001098239
breast-cancer-wisconsin-original,12,2,4,Impute then regress,0.9280680106590601
breast-cancer-wisconsin-original,12,2,4,Augmented,0.9279041975662877
breast-cancer-wisconsin-original,12,2,4,Augmented Affine,0.9281204157088248
breast-cancer-wisconsin-original,12,2,5,Impute then regress,0.9440365253715312
breast-cancer-wisconsin-original,12,2,5,Augmented,0.9407793713216835
breast-cancer-wisconsin-original,12,2,5,Augmented Affine,0.9442943261020552
breast-cancer-wisconsin-original,12,4,1,Impute then regress,0.9501969649678722
breast-cancer-wisconsin-original,12,4,1,Augmented,0.9496929246215331
breast-cancer-wisconsin-original,12,4,1,Augmented Affine,0.9498791699977992
breast-cancer-wisconsin-original,12,4,2,Impute then regress,0.9387823048216226
breast-cancer-wisconsin-original,12,4,2,Augmented,0.9392118600640025
breast-cancer-wisconsin-original,12,4,2,Augmented Affine,0.9385103196217541
breast-cancer-wisconsin-original,12,4,3,Impute then regress,0.9177899707676522
breast-cancer-wisconsin-original,12,4,3,Augmented,0.9188823605027693
breast-cancer-wisconsin-original,12,4,3,Augmented Affine,0.917829129162306
breast-cancer-wisconsin-original,12,4,4,Impute then regress,0.9508744074378117
breast-cancer-wisconsin-original,12,4,4,Augmented,0.949540858664087
breast-cancer-wisconsin-original,12,4,4,Augmented Affine,0.9502528890364177
breast-cancer-wisconsin-original,12,4,5,Impute then regress,0.9486105470315577
breast-cancer-wisconsin-original,12,4,5,Augmented,0.9407704575704108
breast-cancer-wisconsin-original,12,4,5,Augmented Affine,0.94609769175104
breast-cancer-wisconsin-original,12,8,1,Impute then regress,0.9420733055036634
breast-cancer-wisconsin-original,12,8,1,Augmented,0.9420114915445087
breast-cancer-wisconsin-original,12,8,1,Augmented Affine,0.9421897981593313
breast-cancer-wisconsin-original,12,8,2,Impute then regress,0.933909669298809
breast-cancer-wisconsin-original,12,8,2,Augmented,0.9286072550187734
breast-cancer-wisconsin-original,12,8,2,Augmented Affine,0.9334872466741548
breast-cancer-wisconsin-original,12,8,3,Impute then regress,0.9308211794129505
breast-cancer-wisconsin-original,12,8,3,Augmented,0.9281022327211996
breast-cancer-wisconsin-original,12,8,3,Augmented Affine,0.928731349808055
breast-cancer-wisconsin-original,12,8,4,Impute then regress,0.9528448121891464
breast-cancer-wisconsin-original,12,8,4,Augmented,0.9529569652109058
breast-cancer-wisconsin-original,12,8,4,Augmented Affine,0.9527478101436666
breast-cancer-wisconsin-original,12,8,5,Impute then regress,0.9437687524816604
breast-cancer-wisconsin-original,12,8,5,Augmented,0.9434513978626924
breast-cancer-wisconsin-original,12,8,5,Augmented Affine,0.9434564805541588
breast-cancer-wisconsin-original,12,16,1,Impute then regress,0.9226267971034923
breast-cancer-wisconsin-original,12,16,1,Augmented,0.9224265052923102
breast-cancer-wisconsin-original,12,16,1,Augmented Affine,0.9232531688484225
breast-cancer-wisconsin-original,12,16,2,Impute then regress,0.9357788396611202
breast-cancer-wisconsin-original,12,16,2,Augmented,0.9359200428006064
breast-cancer-wisconsin-original,12,16,2,Augmented Affine,0.9360215285832724
breast-cancer-wisconsin-original,12,16,3,Impute then regress,0.9429041767285306
breast-cancer-wisconsin-original,12,16,3,Augmented,0.943474453726308
breast-cancer-wisconsin-original,12,16,3,Augmented Affine,0.9432766166441637
breast-cancer-wisconsin-original,12,16,4,Impute then regress,0.9366819969869022
breast-cancer-wisconsin-original,12,16,4,Augmented,0.9368126676664423
breast-cancer-wisconsin-original,12,16,4,Augmented Affine,0.9369182674207333
breast-cancer-wisconsin-original,12,16,5,Impute then regress,0.9431448049801848
breast-cancer-wisconsin-original,12,16,5,Augmented,0.9435282994888629
breast-cancer-wisconsin-original,12,16,5,Augmented Affine,0.9434915098105529
