dataset,copynum,penalty,iter,method,osr2
credit-approval,19,1,1,Impute then regress,0.8236722180530224
credit-approval,19,1,1,Augmented,0.8472137639583763
credit-approval,19,1,1,Augmented Affine,0.8450784286013878
credit-approval,19,1,2,Impute then regress,0.8832309788701282
credit-approval,19,1,2,Augmented,0.8942876370948467
credit-approval,19,1,2,Augmented Affine,0.892835743615366
credit-approval,19,1,3,Impute then regress,0.8885088782600971
credit-approval,19,1,3,Augmented,0.9144423343704022
credit-approval,19,1,3,Augmented Affine,0.9141398196440734
credit-approval,19,1,4,Impute then regress,0.822172985635081
credit-approval,19,1,4,Augmented,0.8225927959838653
credit-approval,19,1,4,Augmented Affine,0.8251068367757866
credit-approval,19,1,5,Impute then regress,0.929375545227256
credit-approval,19,1,5,Augmented,0.9326388111934749
credit-approval,19,1,5,Augmented Affine,0.9304377691330457
credit-approval,19,2,1,Impute then regress,0.8566010565069468
credit-approval,19,2,1,Augmented,0.873704511416532
credit-approval,19,2,1,Augmented Affine,0.8724917941228272
credit-approval,19,2,2,Impute then regress,0.9279179418827159
credit-approval,19,2,2,Augmented,0.9395127501872254
credit-approval,19,2,2,Augmented Affine,0.9285099989746847
credit-approval,19,2,3,Impute then regress,0.8795489314918554
credit-approval,19,2,3,Augmented,0.8924788816803755
credit-approval,19,2,3,Augmented Affine,0.8962109080612446
credit-approval,19,2,4,Impute then regress,0.9287715546732578
credit-approval,19,2,4,Augmented,0.9369082436320287
credit-approval,19,2,4,Augmented Affine,0.9360429002884514
credit-approval,19,2,5,Impute then regress,0.858351473487349
credit-approval,19,2,5,Augmented,0.9032306270287234
credit-approval,19,2,5,Augmented Affine,0.9043821620047371
credit-approval,19,4,1,Impute then regress,0.9460197803001279
credit-approval,19,4,1,Augmented,0.945800841560217
credit-approval,19,4,1,Augmented Affine,0.9431822920800262
credit-approval,19,4,2,Impute then regress,0.838001092669033
credit-approval,19,4,2,Augmented,0.851693625558043
credit-approval,19,4,2,Augmented Affine,0.8517994022985873
credit-approval,19,4,3,Impute then regress,0.9270380199271165
credit-approval,19,4,3,Augmented,0.9320263876572602
credit-approval,19,4,3,Augmented Affine,0.9282587370725135
credit-approval,19,4,4,Impute then regress,0.9160510606019848
credit-approval,19,4,4,Augmented,0.91761454920275
credit-approval,19,4,4,Augmented Affine,0.9172509092404411
credit-approval,19,4,5,Impute then regress,0.9273441979213886
credit-approval,19,4,5,Augmented,0.9285879332501036
credit-approval,19,4,5,Augmented Affine,0.9262711465413717
credit-approval,19,8,1,Impute then regress,0.9056210756900589
credit-approval,19,8,1,Augmented,0.9223753967830879
credit-approval,19,8,1,Augmented Affine,0.9218037811373312
credit-approval,19,8,2,Impute then regress,0.9085931911914289
credit-approval,19,8,2,Augmented,0.9048916785741928
credit-approval,19,8,2,Augmented Affine,0.9082540510840477
credit-approval,19,8,3,Impute then regress,0.9010517322228869
credit-approval,19,8,3,Augmented,0.9049045170790455
credit-approval,19,8,3,Augmented Affine,0.9045827832904285
credit-approval,19,8,4,Impute then regress,0.8840508986613791
credit-approval,19,8,4,Augmented,0.9126023855571956
credit-approval,19,8,4,Augmented Affine,0.909134649708951
credit-approval,19,8,5,Impute then regress,0.9052088761126367
credit-approval,19,8,5,Augmented,0.9156953739935557
credit-approval,19,8,5,Augmented Affine,0.9125260119289208
credit-approval,19,16,1,Impute then regress,0.88399634771881
credit-approval,19,16,1,Augmented,0.9037982147974212
credit-approval,19,16,1,Augmented Affine,0.8931938276906953
credit-approval,19,16,2,Impute then regress,0.8583047354141133
credit-approval,19,16,2,Augmented,0.8840131637397023
credit-approval,19,16,2,Augmented Affine,0.8806032987001179
credit-approval,19,16,3,Impute then regress,0.8511204250732359
credit-approval,19,16,3,Augmented,0.8500571533053136
credit-approval,19,16,3,Augmented Affine,0.8494564682715424
credit-approval,19,16,4,Impute then regress,0.9155710346954421
credit-approval,19,16,4,Augmented,0.9287918331816819
credit-approval,19,16,4,Augmented Affine,0.9276018235179573
credit-approval,19,16,5,Impute then regress,0.901848673664293
credit-approval,19,16,5,Augmented,0.9017447026818013
credit-approval,19,16,5,Augmented Affine,0.8984951419088129
