dataset,copynum,penalty,iter,method,osr2
thyroid-disease-allbp,2,1,1,Impute then regress,0.8464509247841531
thyroid-disease-allbp,2,1,1,Augmented,0.8853860242967423
thyroid-disease-allbp,2,1,1,Augmented Affine,0.8865073043729549
thyroid-disease-allbp,2,1,2,Impute then regress,0.8863757408850799
thyroid-disease-allbp,2,1,2,Augmented,0.894274175603646
thyroid-disease-allbp,2,1,2,Augmented Affine,0.9001058468433879
thyroid-disease-allbp,2,1,3,Impute then regress,0.736157726371347
thyroid-disease-allbp,2,1,3,Augmented,0.7787607715814122
thyroid-disease-allbp,2,1,3,Augmented Affine,0.8107959393017174
thyroid-disease-allbp,2,1,4,Impute then regress,0.7476037014338055
thyroid-disease-allbp,2,1,4,Augmented,0.7886237717144333
thyroid-disease-allbp,2,1,4,Augmented Affine,0.8064323205598488
thyroid-disease-allbp,2,1,5,Impute then regress,0.8648904968120998
thyroid-disease-allbp,2,1,5,Augmented,0.8825259323147645
thyroid-disease-allbp,2,1,5,Augmented Affine,0.8954884700631196
thyroid-disease-allbp,2,2,1,Impute then regress,0.7584820283233035
thyroid-disease-allbp,2,2,1,Augmented,0.8435683783230654
thyroid-disease-allbp,2,2,1,Augmented Affine,0.8626313533939065
thyroid-disease-allbp,2,2,2,Impute then regress,0.7255165817368197
thyroid-disease-allbp,2,2,2,Augmented,0.8137119460146818
thyroid-disease-allbp,2,2,2,Augmented Affine,0.8128471147433504
thyroid-disease-allbp,2,2,3,Impute then regress,0.8146619009809101
thyroid-disease-allbp,2,2,3,Augmented,0.8720126781673283
thyroid-disease-allbp,2,2,3,Augmented Affine,0.890851980542982
thyroid-disease-allbp,2,2,4,Impute then regress,0.8634556885471183
thyroid-disease-allbp,2,2,4,Augmented,0.8902952304009443
thyroid-disease-allbp,2,2,4,Augmented Affine,0.8924546583604168
thyroid-disease-allbp,2,2,5,Impute then regress,0.8184924158095632
thyroid-disease-allbp,2,2,5,Augmented,0.8551679970249355
thyroid-disease-allbp,2,2,5,Augmented Affine,0.8545856199133377
thyroid-disease-allbp,2,4,1,Impute then regress,0.8533880901427164
thyroid-disease-allbp,2,4,1,Augmented,0.8755564581712623
thyroid-disease-allbp,2,4,1,Augmented Affine,0.8800844079974813
thyroid-disease-allbp,2,4,2,Impute then regress,0.7487335207376287
thyroid-disease-allbp,2,4,2,Augmented,0.7845333375050524
thyroid-disease-allbp,2,4,2,Augmented Affine,0.786663034623627
thyroid-disease-allbp,2,4,3,Impute then regress,0.8003546309286506
thyroid-disease-allbp,2,4,3,Augmented,0.8475067596358934
thyroid-disease-allbp,2,4,3,Augmented Affine,0.8577581071810918
thyroid-disease-allbp,2,4,4,Impute then regress,0.8366498923571737
thyroid-disease-allbp,2,4,4,Augmented,0.8771717482595774
thyroid-disease-allbp,2,4,4,Augmented Affine,0.8911992335345191
thyroid-disease-allbp,2,4,5,Impute then regress,0.7878614826674689
thyroid-disease-allbp,2,4,5,Augmented,0.8380805883915579
thyroid-disease-allbp,2,4,5,Augmented Affine,0.8549380671478145
thyroid-disease-allbp,2,8,1,Impute then regress,0.8711308590262019
thyroid-disease-allbp,2,8,1,Augmented,0.9219672955618625
thyroid-disease-allbp,2,8,1,Augmented Affine,0.9245600675261068
thyroid-disease-allbp,2,8,2,Impute then regress,0.6847422300438728
thyroid-disease-allbp,2,8,2,Augmented,0.8679388928181526
thyroid-disease-allbp,2,8,2,Augmented Affine,0.8723608222858954
thyroid-disease-allbp,2,8,3,Impute then regress,0.6804036157425952
thyroid-disease-allbp,2,8,3,Augmented,0.7182144438578959
thyroid-disease-allbp,2,8,3,Augmented Affine,0.7615069026276184
thyroid-disease-allbp,2,8,4,Impute then regress,0.9146053932071306
thyroid-disease-allbp,2,8,4,Augmented,0.9157917080892909
thyroid-disease-allbp,2,8,4,Augmented Affine,0.9157960970619788
thyroid-disease-allbp,2,8,5,Impute then regress,0.9089193292047153
thyroid-disease-allbp,2,8,5,Augmented,0.9103146860789443
thyroid-disease-allbp,2,8,5,Augmented Affine,0.9148371028336422
thyroid-disease-allbp,2,16,1,Impute then regress,0.809694223443587
thyroid-disease-allbp,2,16,1,Augmented,0.8838440739883963
thyroid-disease-allbp,2,16,1,Augmented Affine,0.8870176276546884
thyroid-disease-allbp,2,16,2,Impute then regress,0.7452795013202314
thyroid-disease-allbp,2,16,2,Augmented,0.7450677247316536
thyroid-disease-allbp,2,16,2,Augmented Affine,0.7886903400232654
thyroid-disease-allbp,2,16,3,Impute then regress,0.8225928858575883
thyroid-disease-allbp,2,16,3,Augmented,0.8205341430104288
thyroid-disease-allbp,2,16,3,Augmented Affine,0.8487818011363534
thyroid-disease-allbp,2,16,4,Impute then regress,0.8298181992963918
thyroid-disease-allbp,2,16,4,Augmented,0.8547739516355235
thyroid-disease-allbp,2,16,4,Augmented Affine,0.8633486173948186
thyroid-disease-allbp,2,16,5,Impute then regress,0.8022199905915122
thyroid-disease-allbp,2,16,5,Augmented,0.8654001530692641
thyroid-disease-allbp,2,16,5,Augmented Affine,0.8683697574993687
