dataset,copynum,penalty,iter,method,osr2
breast-cancer-wisconsin-original,18,1,1,Impute then regress,0.9272420310538473
breast-cancer-wisconsin-original,18,1,1,Augmented,0.9271336697994683
breast-cancer-wisconsin-original,18,1,1,Augmented Affine,0.9265898112602923
breast-cancer-wisconsin-original,18,1,2,Impute then regress,0.9411318014839362
breast-cancer-wisconsin-original,18,1,2,Augmented,0.9398720599360153
breast-cancer-wisconsin-original,18,1,2,Augmented Affine,0.9409949535032462
breast-cancer-wisconsin-original,18,1,3,Impute then regress,0.9053351081735812
breast-cancer-wisconsin-original,18,1,3,Augmented,0.8999283586713833
breast-cancer-wisconsin-original,18,1,3,Augmented Affine,0.9080711539545679
breast-cancer-wisconsin-original,18,1,4,Impute then regress,0.9393116919904926
breast-cancer-wisconsin-original,18,1,4,Augmented,0.9400748212297262
breast-cancer-wisconsin-original,18,1,4,Augmented Affine,0.9381374887199402
breast-cancer-wisconsin-original,18,1,5,Impute then regress,0.9474122240691207
breast-cancer-wisconsin-original,18,1,5,Augmented,0.9472559759382976
breast-cancer-wisconsin-original,18,1,5,Augmented Affine,0.9474450381938292
breast-cancer-wisconsin-original,18,2,1,Impute then regress,0.9391745427291117
breast-cancer-wisconsin-original,18,2,1,Augmented,0.9384264257309637
breast-cancer-wisconsin-original,18,2,1,Augmented Affine,0.9390708139742756
breast-cancer-wisconsin-original,18,2,2,Impute then regress,0.9342632887386164
breast-cancer-wisconsin-original,18,2,2,Augmented,0.9323610943327166
breast-cancer-wisconsin-original,18,2,2,Augmented Affine,0.9367016181401912
breast-cancer-wisconsin-original,18,2,3,Impute then regress,0.9304859721471026
breast-cancer-wisconsin-original,18,2,3,Augmented,0.9294355958586739
breast-cancer-wisconsin-original,18,2,3,Augmented Affine,0.9289569166153774
breast-cancer-wisconsin-original,18,2,4,Impute then regress,0.9413993823447147
breast-cancer-wisconsin-original,18,2,4,Augmented,0.9414894739527078
breast-cancer-wisconsin-original,18,2,4,Augmented Affine,0.9410191290908432
breast-cancer-wisconsin-original,18,2,5,Impute then regress,0.9461933665925111
breast-cancer-wisconsin-original,18,2,5,Augmented,0.9462443438782981
breast-cancer-wisconsin-original,18,2,5,Augmented Affine,0.9460542147944198
breast-cancer-wisconsin-original,18,4,1,Impute then regress,0.9310634891835547
breast-cancer-wisconsin-original,18,4,1,Augmented,0.9309092117297704
breast-cancer-wisconsin-original,18,4,1,Augmented Affine,0.9318939672556972
breast-cancer-wisconsin-original,18,4,2,Impute then regress,0.9476687052902032
breast-cancer-wisconsin-original,18,4,2,Augmented,0.9475965600645974
breast-cancer-wisconsin-original,18,4,2,Augmented Affine,0.9476016075262498
breast-cancer-wisconsin-original,18,4,3,Impute then regress,0.9307146197299229
breast-cancer-wisconsin-original,18,4,3,Augmented,0.930188524792996
breast-cancer-wisconsin-original,18,4,3,Augmented Affine,0.931805972640933
breast-cancer-wisconsin-original,18,4,4,Impute then regress,0.9340134208584147
breast-cancer-wisconsin-original,18,4,4,Augmented,0.9343909324666547
breast-cancer-wisconsin-original,18,4,4,Augmented Affine,0.9340816430364602
breast-cancer-wisconsin-original,18,4,5,Impute then regress,0.933213529759602
breast-cancer-wisconsin-original,18,4,5,Augmented,0.9311927227855387
breast-cancer-wisconsin-original,18,4,5,Augmented Affine,0.9315934681331657
breast-cancer-wisconsin-original,18,8,1,Impute then regress,0.9424315475769907
breast-cancer-wisconsin-original,18,8,1,Augmented,0.9422094561805111
breast-cancer-wisconsin-original,18,8,1,Augmented Affine,0.9422117939556989
breast-cancer-wisconsin-original,18,8,2,Impute then regress,0.9529422789963379
breast-cancer-wisconsin-original,18,8,2,Augmented,0.9524846476158323
breast-cancer-wisconsin-original,18,8,2,Augmented Affine,0.9530713273157326
breast-cancer-wisconsin-original,18,8,3,Impute then regress,0.9304958204078916
breast-cancer-wisconsin-original,18,8,3,Augmented,0.9303454681674136
breast-cancer-wisconsin-original,18,8,3,Augmented Affine,0.9305800713439992
breast-cancer-wisconsin-original,18,8,4,Impute then regress,0.9275890556116445
breast-cancer-wisconsin-original,18,8,4,Augmented,0.9275503066201203
breast-cancer-wisconsin-original,18,8,4,Augmented Affine,0.9275641687879703
breast-cancer-wisconsin-original,18,8,5,Impute then regress,0.9317737885753578
breast-cancer-wisconsin-original,18,8,5,Augmented,0.9318627190110056
breast-cancer-wisconsin-original,18,8,5,Augmented Affine,0.9326785591987291
breast-cancer-wisconsin-original,18,16,1,Impute then regress,0.9395783361500737
breast-cancer-wisconsin-original,18,16,1,Augmented,0.9386048134051601
breast-cancer-wisconsin-original,18,16,1,Augmented Affine,0.9396823711322864
breast-cancer-wisconsin-original,18,16,2,Impute then regress,0.9426874145756232
breast-cancer-wisconsin-original,18,16,2,Augmented,0.9433593157595178
breast-cancer-wisconsin-original,18,16,2,Augmented Affine,0.9428580503940088
breast-cancer-wisconsin-original,18,16,3,Impute then regress,0.9246865291512079
breast-cancer-wisconsin-original,18,16,3,Augmented,0.9246977485533545
breast-cancer-wisconsin-original,18,16,3,Augmented Affine,0.9247151811261409
breast-cancer-wisconsin-original,18,16,4,Impute then regress,0.9333299595018713
breast-cancer-wisconsin-original,18,16,4,Augmented,0.9338255595295993
breast-cancer-wisconsin-original,18,16,4,Augmented Affine,0.9332198604092347
breast-cancer-wisconsin-original,18,16,5,Impute then regress,0.9494415283129696
breast-cancer-wisconsin-original,18,16,5,Augmented,0.9500175226692719
breast-cancer-wisconsin-original,18,16,5,Augmented Affine,0.9499589032998366
