dataset,copynum,penalty,iter,method,osr2
heart-disease-cleveland,1,1,1,Impute then regress,0.9499242519195019
heart-disease-cleveland,1,1,1,Augmented,0.9499620328421401
heart-disease-cleveland,1,1,1,Augmented Affine,0.9496014123582883
heart-disease-cleveland,1,1,2,Impute then regress,0.9433189962629828
heart-disease-cleveland,1,1,2,Augmented,0.9430792882696224
heart-disease-cleveland,1,1,2,Augmented Affine,0.9432331756682667
heart-disease-cleveland,1,1,3,Impute then regress,0.9422558017506512
heart-disease-cleveland,1,1,3,Augmented,0.9421701849569657
heart-disease-cleveland,1,1,3,Augmented Affine,0.9409703413490558
heart-disease-cleveland,1,1,4,Impute then regress,0.9533851610231934
heart-disease-cleveland,1,1,4,Augmented,0.9511573821832568
heart-disease-cleveland,1,1,4,Augmented Affine,0.9481199623541794
heart-disease-cleveland,1,1,5,Impute then regress,0.9517048139686015
heart-disease-cleveland,1,1,5,Augmented,0.9521219893049003
heart-disease-cleveland,1,1,5,Augmented Affine,0.9517870636795026
heart-disease-cleveland,1,2,1,Impute then regress,0.9214495037732883
heart-disease-cleveland,1,2,1,Augmented,0.9221911391925187
heart-disease-cleveland,1,2,1,Augmented Affine,0.9224312759795846
heart-disease-cleveland,1,2,2,Impute then regress,0.9329767148430304
heart-disease-cleveland,1,2,2,Augmented,0.932898800271263
heart-disease-cleveland,1,2,2,Augmented Affine,0.9328791213026629
heart-disease-cleveland,1,2,3,Impute then regress,0.9440838481370034
heart-disease-cleveland,1,2,3,Augmented,0.9450349456213912
heart-disease-cleveland,1,2,3,Augmented Affine,0.9462157433379226
heart-disease-cleveland,1,2,4,Impute then regress,0.9402341726935666
heart-disease-cleveland,1,2,4,Augmented,0.9303004039519063
heart-disease-cleveland,1,2,4,Augmented Affine,0.9429644673615099
heart-disease-cleveland,1,2,5,Impute then regress,0.965021144961967
heart-disease-cleveland,1,2,5,Augmented,0.9654678497669801
heart-disease-cleveland,1,2,5,Augmented Affine,0.9655351899774407
heart-disease-cleveland,1,4,1,Impute then regress,0.9274238456710769
heart-disease-cleveland,1,4,1,Augmented,0.9276148330741705
heart-disease-cleveland,1,4,1,Augmented Affine,0.9281109417234681
heart-disease-cleveland,1,4,2,Impute then regress,0.9517879348745033
heart-disease-cleveland,1,4,2,Augmented,0.9517865414838338
heart-disease-cleveland,1,4,2,Augmented Affine,0.9517860501424279
heart-disease-cleveland,1,4,3,Impute then regress,0.9227142728076914
heart-disease-cleveland,1,4,3,Augmented,0.9227142728076912
heart-disease-cleveland,1,4,3,Augmented Affine,0.9229244581205925
heart-disease-cleveland,1,4,4,Impute then regress,0.9074476733008109
heart-disease-cleveland,1,4,4,Augmented,0.9078248003843479
heart-disease-cleveland,1,4,4,Augmented Affine,0.9082045059364586
heart-disease-cleveland,1,4,5,Impute then regress,0.9543579676478268
heart-disease-cleveland,1,4,5,Augmented,0.9540050871046261
heart-disease-cleveland,1,4,5,Augmented Affine,0.9539075719291568
heart-disease-cleveland,1,8,1,Impute then regress,0.9233595586210244
heart-disease-cleveland,1,8,1,Augmented,0.924509496095589
heart-disease-cleveland,1,8,1,Augmented Affine,0.9231505056593402
heart-disease-cleveland,1,8,2,Impute then regress,0.9299865325173053
heart-disease-cleveland,1,8,2,Augmented,0.9300211871178217
heart-disease-cleveland,1,8,2,Augmented Affine,0.9311563004792998
heart-disease-cleveland,1,8,3,Impute then regress,0.932287972003503
heart-disease-cleveland,1,8,3,Augmented,0.9322879720035031
heart-disease-cleveland,1,8,3,Augmented Affine,0.9324870147084933
heart-disease-cleveland,1,8,4,Impute then regress,0.951467829849646
heart-disease-cleveland,1,8,4,Augmented,0.951376482434691
heart-disease-cleveland,1,8,4,Augmented Affine,0.9513380605523524
heart-disease-cleveland,1,8,5,Impute then regress,0.9178218392766795
heart-disease-cleveland,1,8,5,Augmented,0.9190336826126533
heart-disease-cleveland,1,8,5,Augmented Affine,0.9184468968006302
heart-disease-cleveland,1,16,1,Impute then regress,0.9440174786208079
heart-disease-cleveland,1,16,1,Augmented,0.9440264788617614
heart-disease-cleveland,1,16,1,Augmented Affine,0.944108645103424
heart-disease-cleveland,1,16,2,Impute then regress,0.9424008133371746
heart-disease-cleveland,1,16,2,Augmented,0.9424236889208258
heart-disease-cleveland,1,16,2,Augmented Affine,0.9424509363245069
heart-disease-cleveland,1,16,3,Impute then regress,0.925262120199691
heart-disease-cleveland,1,16,3,Augmented,0.9272754214414419
heart-disease-cleveland,1,16,3,Augmented Affine,0.9271992566794214
heart-disease-cleveland,1,16,4,Impute then regress,0.9344406522767104
heart-disease-cleveland,1,16,4,Augmented,0.936074598774152
heart-disease-cleveland,1,16,4,Augmented Affine,0.9363869020116193
heart-disease-cleveland,1,16,5,Impute then regress,0.9207937434978417
heart-disease-cleveland,1,16,5,Augmented,0.9222473657061127
heart-disease-cleveland,1,16,5,Augmented Affine,0.9220635475657906
