dataset,copynum,penalty,iter,method,osr2
breast-cancer-wisconsin-original,10,1,1,Impute then regress,0.9541940288136486
breast-cancer-wisconsin-original,10,1,1,Augmented,0.9539557766401217
breast-cancer-wisconsin-original,10,1,1,Augmented Affine,0.9540803892721382
breast-cancer-wisconsin-original,10,1,2,Impute then regress,0.9504159111229242
breast-cancer-wisconsin-original,10,1,2,Augmented,0.9505105010881965
breast-cancer-wisconsin-original,10,1,2,Augmented Affine,0.9505938920455684
breast-cancer-wisconsin-original,10,1,3,Impute then regress,0.9359207953159365
breast-cancer-wisconsin-original,10,1,3,Augmented,0.9333208512087423
breast-cancer-wisconsin-original,10,1,3,Augmented Affine,0.9348833870058165
breast-cancer-wisconsin-original,10,1,4,Impute then regress,0.9470413994631582
breast-cancer-wisconsin-original,10,1,4,Augmented,0.945662915050317
breast-cancer-wisconsin-original,10,1,4,Augmented Affine,0.9493012087614635
breast-cancer-wisconsin-original,10,1,5,Impute then regress,0.9542715363522843
breast-cancer-wisconsin-original,10,1,5,Augmented,0.9523507535880081
breast-cancer-wisconsin-original,10,1,5,Augmented Affine,0.9539391887288101
breast-cancer-wisconsin-original,10,2,1,Impute then regress,0.950626002697224
breast-cancer-wisconsin-original,10,2,1,Augmented,0.949509577084178
breast-cancer-wisconsin-original,10,2,1,Augmented Affine,0.9509759593676562
breast-cancer-wisconsin-original,10,2,2,Impute then regress,0.9497957104359062
breast-cancer-wisconsin-original,10,2,2,Augmented,0.9496216534090856
breast-cancer-wisconsin-original,10,2,2,Augmented Affine,0.949650140312582
breast-cancer-wisconsin-original,10,2,3,Impute then regress,0.9354529220206044
breast-cancer-wisconsin-original,10,2,3,Augmented,0.9376787380952815
breast-cancer-wisconsin-original,10,2,3,Augmented Affine,0.9357687088052837
breast-cancer-wisconsin-original,10,2,4,Impute then regress,0.9297599971587357
breast-cancer-wisconsin-original,10,2,4,Augmented,0.9287313719611706
breast-cancer-wisconsin-original,10,2,4,Augmented Affine,0.9286895507650134
breast-cancer-wisconsin-original,10,2,5,Impute then regress,0.9360735520101248
breast-cancer-wisconsin-original,10,2,5,Augmented,0.9360089715733325
breast-cancer-wisconsin-original,10,2,5,Augmented Affine,0.93557735417117
breast-cancer-wisconsin-original,10,4,1,Impute then regress,0.9415096146107989
breast-cancer-wisconsin-original,10,4,1,Augmented,0.9416895745270482
breast-cancer-wisconsin-original,10,4,1,Augmented Affine,0.9423750614670896
breast-cancer-wisconsin-original,10,4,2,Impute then regress,0.951946931739961
breast-cancer-wisconsin-original,10,4,2,Augmented,0.951899703285726
breast-cancer-wisconsin-original,10,4,2,Augmented Affine,0.9517650631520306
breast-cancer-wisconsin-original,10,4,3,Impute then regress,0.942637797142019
breast-cancer-wisconsin-original,10,4,3,Augmented,0.9422960052813638
breast-cancer-wisconsin-original,10,4,3,Augmented Affine,0.942296005281364
breast-cancer-wisconsin-original,10,4,4,Impute then regress,0.9406998290924788
breast-cancer-wisconsin-original,10,4,4,Augmented,0.9408593133137824
breast-cancer-wisconsin-original,10,4,4,Augmented Affine,0.9409411577599301
breast-cancer-wisconsin-original,10,4,5,Impute then regress,0.9567799915230941
breast-cancer-wisconsin-original,10,4,5,Augmented,0.9570942700996505
breast-cancer-wisconsin-original,10,4,5,Augmented Affine,0.956964670302632
breast-cancer-wisconsin-original,10,8,1,Impute then regress,0.9524146745610473
breast-cancer-wisconsin-original,10,8,1,Augmented,0.9520856023351141
breast-cancer-wisconsin-original,10,8,1,Augmented Affine,0.9520908094091278
breast-cancer-wisconsin-original,10,8,2,Impute then regress,0.9387039627729254
breast-cancer-wisconsin-original,10,8,2,Augmented,0.9387621124972649
breast-cancer-wisconsin-original,10,8,2,Augmented Affine,0.9386152137791602
breast-cancer-wisconsin-original,10,8,3,Impute then regress,0.9404748438388169
breast-cancer-wisconsin-original,10,8,3,Augmented,0.941102812354744
breast-cancer-wisconsin-original,10,8,3,Augmented Affine,0.9413202244671885
breast-cancer-wisconsin-original,10,8,4,Impute then regress,0.928273474187591
breast-cancer-wisconsin-original,10,8,4,Augmented,0.9247964705689101
breast-cancer-wisconsin-original,10,8,4,Augmented Affine,0.9275876082831656
breast-cancer-wisconsin-original,10,8,5,Impute then regress,0.943445965655974
breast-cancer-wisconsin-original,10,8,5,Augmented,0.9433725728119172
breast-cancer-wisconsin-original,10,8,5,Augmented Affine,0.9433725728119172
breast-cancer-wisconsin-original,10,16,1,Impute then regress,0.9464781088209547
breast-cancer-wisconsin-original,10,16,1,Augmented,0.9455358446248655
breast-cancer-wisconsin-original,10,16,1,Augmented Affine,0.9460982142271573
breast-cancer-wisconsin-original,10,16,2,Impute then regress,0.9514042028189397
breast-cancer-wisconsin-original,10,16,2,Augmented,0.9508645142494209
breast-cancer-wisconsin-original,10,16,2,Augmented Affine,0.9514402494751181
breast-cancer-wisconsin-original,10,16,3,Impute then regress,0.9504609305960326
breast-cancer-wisconsin-original,10,16,3,Augmented,0.949217025860384
breast-cancer-wisconsin-original,10,16,3,Augmented Affine,0.9509388983374092
breast-cancer-wisconsin-original,10,16,4,Impute then regress,0.922345350437248
breast-cancer-wisconsin-original,10,16,4,Augmented,0.9199697991753597
breast-cancer-wisconsin-original,10,16,4,Augmented Affine,0.922216350161601
breast-cancer-wisconsin-original,10,16,5,Impute then regress,0.940153354931228
breast-cancer-wisconsin-original,10,16,5,Augmented,0.9408949783898868
breast-cancer-wisconsin-original,10,16,5,Augmented Affine,0.9412281617386397
