dataset,copynum,penalty,iter,method,osr2
mammographic-mass,20,1,1,Impute then regress,0.9448275174440915
mammographic-mass,20,1,1,Augmented,0.9467473244490836
mammographic-mass,20,1,1,Augmented Affine,0.9471000739982811
mammographic-mass,20,1,2,Impute then regress,0.9458202975096249
mammographic-mass,20,1,2,Augmented,0.9594686503694912
mammographic-mass,20,1,2,Augmented Affine,0.9597921213314795
mammographic-mass,20,1,3,Impute then regress,0.935423237440799
mammographic-mass,20,1,3,Augmented,0.9537071254059085
mammographic-mass,20,1,3,Augmented Affine,0.9524971773806279
mammographic-mass,20,1,4,Impute then regress,0.9519444416483402
mammographic-mass,20,1,4,Augmented,0.954021656394275
mammographic-mass,20,1,4,Augmented Affine,0.9548117791867871
mammographic-mass,20,1,5,Impute then regress,0.9550627602662567
mammographic-mass,20,1,5,Augmented,0.954406662567134
mammographic-mass,20,1,5,Augmented Affine,0.9548335909226713
mammographic-mass,20,2,1,Impute then regress,0.9772276554087563
mammographic-mass,20,2,1,Augmented,0.9781013644596157
mammographic-mass,20,2,1,Augmented Affine,0.9775462089706268
mammographic-mass,20,2,2,Impute then regress,0.9587721435468811
mammographic-mass,20,2,2,Augmented,0.9590140718293371
mammographic-mass,20,2,2,Augmented Affine,0.9601853310178211
mammographic-mass,20,2,3,Impute then regress,0.8342180707384439
mammographic-mass,20,2,3,Augmented,0.9091218134881859
mammographic-mass,20,2,3,Augmented Affine,0.9106336704213519
mammographic-mass,20,2,4,Impute then regress,0.9553672713038223
mammographic-mass,20,2,4,Augmented,0.9576815862952595
mammographic-mass,20,2,4,Augmented Affine,0.9609828690110831
mammographic-mass,20,2,5,Impute then regress,0.9320616935466253
mammographic-mass,20,2,5,Augmented,0.936549923353672
mammographic-mass,20,2,5,Augmented Affine,0.9374629201478233
mammographic-mass,20,4,1,Impute then regress,0.8297796229747947
mammographic-mass,20,4,1,Augmented,0.9080229474394971
mammographic-mass,20,4,1,Augmented Affine,0.9063044518193439
mammographic-mass,20,4,2,Impute then regress,0.9388457713573919
mammographic-mass,20,4,2,Augmented,0.9423464086640905
mammographic-mass,20,4,2,Augmented Affine,0.942944427167083
mammographic-mass,20,4,3,Impute then regress,0.9400670015972225
mammographic-mass,20,4,3,Augmented,0.9468733023055206
mammographic-mass,20,4,3,Augmented Affine,0.943660148367753
mammographic-mass,20,4,4,Impute then regress,0.9365538422503942
mammographic-mass,20,4,4,Augmented,0.9450215843114977
mammographic-mass,20,4,4,Augmented Affine,0.9447111532207791
mammographic-mass,20,4,5,Impute then regress,0.9128388209981353
mammographic-mass,20,4,5,Augmented,0.9241872987802086
mammographic-mass,20,4,5,Augmented Affine,0.924289598808063
mammographic-mass,20,8,1,Impute then regress,0.9650749867537521
mammographic-mass,20,8,1,Augmented,0.9644533744977943
mammographic-mass,20,8,1,Augmented Affine,0.9642469917812898
mammographic-mass,20,8,2,Impute then regress,0.9073195273811159
mammographic-mass,20,8,2,Augmented,0.9349949923223517
mammographic-mass,20,8,2,Augmented Affine,0.93505330035999
mammographic-mass,20,8,3,Impute then regress,0.969126790854792
mammographic-mass,20,8,3,Augmented,0.9693583593356536
mammographic-mass,20,8,3,Augmented Affine,0.9692634394808655
mammographic-mass,20,8,4,Impute then regress,0.9405929743605291
mammographic-mass,20,8,4,Augmented,0.9381943420083664
mammographic-mass,20,8,4,Augmented Affine,0.9356410146768139
mammographic-mass,20,8,5,Impute then regress,0.9734168027567608
mammographic-mass,20,8,5,Augmented,0.973357447063969
mammographic-mass,20,8,5,Augmented Affine,0.9736065599280753
mammographic-mass,20,16,1,Impute then regress,0.897713322052616
mammographic-mass,20,16,1,Augmented,0.9216995847349227
mammographic-mass,20,16,1,Augmented Affine,0.9194891116049712
mammographic-mass,20,16,2,Impute then regress,0.910372611161202
mammographic-mass,20,16,2,Augmented,0.9204807894759964
mammographic-mass,20,16,2,Augmented Affine,0.9204122959763044
mammographic-mass,20,16,3,Impute then regress,0.9075228808442012
mammographic-mass,20,16,3,Augmented,0.9341372772221882
mammographic-mass,20,16,3,Augmented Affine,0.9348235504737159
mammographic-mass,20,16,4,Impute then regress,0.9626192092966871
mammographic-mass,20,16,4,Augmented,0.962091106794328
mammographic-mass,20,16,4,Augmented Affine,0.9622072817527423
mammographic-mass,20,16,5,Impute then regress,0.9175923849905268
mammographic-mass,20,16,5,Augmented,0.9169867685945656
mammographic-mass,20,16,5,Augmented Affine,0.9186164214615833
