dataset,copynum,penalty,iter,method,osr2
wiki4he,19,1,1,Impute then regress,0.8826635573239723
wiki4he,19,1,1,Augmented,0.9014252469860169
wiki4he,19,1,1,Augmented Affine,0.8931789706902943
wiki4he,19,1,2,Impute then regress,0.8985689886199014
wiki4he,19,1,2,Augmented,0.8624979643134462
wiki4he,19,1,2,Augmented Affine,0.863237593882486
wiki4he,19,1,3,Impute then regress,0.8889444324266755
wiki4he,19,1,3,Augmented,0.9008596914627853
wiki4he,19,1,3,Augmented Affine,0.8794680421988934
wiki4he,19,1,4,Impute then regress,0.8791286464133049
wiki4he,19,1,4,Augmented,0.8985730587048811
wiki4he,19,1,4,Augmented Affine,0.8956238021828465
wiki4he,19,1,5,Impute then regress,0.9059123844100279
wiki4he,19,1,5,Augmented,0.8928139348857671
wiki4he,19,1,5,Augmented Affine,0.8426814439270569
wiki4he,19,2,1,Impute then regress,0.8706438258832045
wiki4he,19,2,1,Augmented,0.8883890340556245
wiki4he,19,2,1,Augmented Affine,0.8527335195337997
wiki4he,19,2,2,Impute then regress,0.8896862585910583
wiki4he,19,2,2,Augmented,0.8945161568906285
wiki4he,19,2,2,Augmented Affine,0.8646552577877769
wiki4he,19,2,3,Impute then regress,0.8781357907835499
wiki4he,19,2,3,Augmented,0.9107107805609652
wiki4he,19,2,3,Augmented Affine,0.8851836003076765
wiki4he,19,2,4,Impute then regress,0.9089917620900122
wiki4he,19,2,4,Augmented,0.9188219456340253
wiki4he,19,2,4,Augmented Affine,0.8945087893708299
wiki4he,19,2,5,Impute then regress,0.9026492735725267
wiki4he,19,2,5,Augmented,0.913531073917726
wiki4he,19,2,5,Augmented Affine,0.897826946927215
wiki4he,19,4,1,Impute then regress,0.8264445221076173
wiki4he,19,4,1,Augmented,0.8661274922154283
wiki4he,19,4,1,Augmented Affine,0.8702109413665718
wiki4he,19,4,2,Impute then regress,0.906443851929554
wiki4he,19,4,2,Augmented,0.9169295678608167
wiki4he,19,4,2,Augmented Affine,0.9058462879598974
wiki4he,19,4,3,Impute then regress,0.8644517170490622
wiki4he,19,4,3,Augmented,0.8592799173094758
wiki4he,19,4,3,Augmented Affine,0.8366465251557148
wiki4he,19,4,4,Impute then regress,0.8922088399846435
wiki4he,19,4,4,Augmented,0.8901262780013082
wiki4he,19,4,4,Augmented Affine,0.864675850805402
wiki4he,19,4,5,Impute then regress,0.8968692012873835
wiki4he,19,4,5,Augmented,0.9044002507627216
wiki4he,19,4,5,Augmented Affine,0.8874338017253829
wiki4he,19,8,1,Impute then regress,0.9076864724727638
wiki4he,19,8,1,Augmented,0.9009552621200501
wiki4he,19,8,1,Augmented Affine,0.8407757536017856
wiki4he,19,8,2,Impute then regress,0.9123828437161228
wiki4he,19,8,2,Augmented,0.9069144877354419
wiki4he,19,8,2,Augmented Affine,0.8810087221028833
wiki4he,19,8,3,Impute then regress,0.9053309021526083
wiki4he,19,8,3,Augmented,0.8951017932792927
wiki4he,19,8,3,Augmented Affine,0.8737036894166006
wiki4he,19,8,4,Impute then regress,0.9244961011786048
wiki4he,19,8,4,Augmented,0.9041574503542443
wiki4he,19,8,4,Augmented Affine,0.8793096892274878
wiki4he,19,8,5,Impute then regress,0.8934936969946445
wiki4he,19,8,5,Augmented,0.8953609500022257
wiki4he,19,8,5,Augmented Affine,0.8524622488864257
wiki4he,19,16,1,Impute then regress,0.9128293176962124
wiki4he,19,16,1,Augmented,0.9078085634708264
wiki4he,19,16,1,Augmented Affine,0.8781102722778332
wiki4he,19,16,2,Impute then regress,0.907320664973953
wiki4he,19,16,2,Augmented,0.8787401597894711
wiki4he,19,16,2,Augmented Affine,0.8318618549326741
wiki4he,19,16,3,Impute then regress,0.904231845292863
wiki4he,19,16,3,Augmented,0.919019977269974
wiki4he,19,16,3,Augmented Affine,0.8746796467061007
wiki4he,19,16,4,Impute then regress,0.9168425311091055
wiki4he,19,16,4,Augmented,0.8872421659621501
wiki4he,19,16,4,Augmented Affine,0.8483135069221515
wiki4he,19,16,5,Impute then regress,0.8896071371904908
wiki4he,19,16,5,Augmented,0.890525635841038
wiki4he,19,16,5,Augmented Affine,0.8335462812730079
