dataset,copynum,penalty,iter,method,osr2
indian-liver-patient,8,1,1,Impute then regress,0.9507643957358014
indian-liver-patient,8,1,1,Augmented,0.9488022248197258
indian-liver-patient,8,1,1,Augmented Affine,0.930672133166653
indian-liver-patient,8,1,2,Impute then regress,0.9359720627025746
indian-liver-patient,8,1,2,Augmented,0.935875714709841
indian-liver-patient,8,1,2,Augmented Affine,0.9359149190930927
indian-liver-patient,8,1,3,Impute then regress,0.9434812505677159
indian-liver-patient,8,1,3,Augmented,0.9434084315235296
indian-liver-patient,8,1,3,Augmented Affine,0.9434800267994103
indian-liver-patient,8,1,4,Impute then regress,0.9385705302407397
indian-liver-patient,8,1,4,Augmented,0.9382421798362164
indian-liver-patient,8,1,4,Augmented Affine,0.9383904572093379
indian-liver-patient,8,1,5,Impute then regress,0.8660755863458891
indian-liver-patient,8,1,5,Augmented,0.8599746459202009
indian-liver-patient,8,1,5,Augmented Affine,0.8636132618132598
indian-liver-patient,8,2,1,Impute then regress,0.9518238651189012
indian-liver-patient,8,2,1,Augmented,0.9520837904030461
indian-liver-patient,8,2,1,Augmented Affine,0.9518955311803718
indian-liver-patient,8,2,2,Impute then regress,0.9401581553008226
indian-liver-patient,8,2,2,Augmented,0.9406203912977158
indian-liver-patient,8,2,2,Augmented Affine,0.9401579897002549
indian-liver-patient,8,2,3,Impute then regress,0.9363650385274258
indian-liver-patient,8,2,3,Augmented,0.9368954555430484
indian-liver-patient,8,2,3,Augmented Affine,0.9304156538174336
indian-liver-patient,8,2,4,Impute then regress,0.9425531757484771
indian-liver-patient,8,2,4,Augmented,0.9430918331100926
indian-liver-patient,8,2,4,Augmented Affine,0.9422545498628716
indian-liver-patient,8,2,5,Impute then regress,0.9343731635832667
indian-liver-patient,8,2,5,Augmented,0.9346170121258649
indian-liver-patient,8,2,5,Augmented Affine,0.9343698228738564
indian-liver-patient,8,4,1,Impute then regress,0.9312441868435347
indian-liver-patient,8,4,1,Augmented,0.9274348489740857
indian-liver-patient,8,4,1,Augmented Affine,0.9310588497252643
indian-liver-patient,8,4,2,Impute then regress,0.9229365763996096
indian-liver-patient,8,4,2,Augmented,0.9217893035962262
indian-liver-patient,8,4,2,Augmented Affine,0.921818034599889
indian-liver-patient,8,4,3,Impute then regress,0.9412616281585156
indian-liver-patient,8,4,3,Augmented,0.9410781921511009
indian-liver-patient,8,4,3,Augmented Affine,0.9411071021661093
indian-liver-patient,8,4,4,Impute then regress,0.9128596522730807
indian-liver-patient,8,4,4,Augmented,0.912961844788465
indian-liver-patient,8,4,4,Augmented Affine,0.9130271662090558
indian-liver-patient,8,4,5,Impute then regress,0.9206398884878706
indian-liver-patient,8,4,5,Augmented,0.9204565606129407
indian-liver-patient,8,4,5,Augmented Affine,0.9204861380909717
indian-liver-patient,8,8,1,Impute then regress,0.9004363382736956
indian-liver-patient,8,8,1,Augmented,0.910155911091424
indian-liver-patient,8,8,1,Augmented Affine,0.883643602743413
indian-liver-patient,8,8,2,Impute then regress,0.8335848501701142
indian-liver-patient,8,8,2,Augmented,0.8620973946732602
indian-liver-patient,8,8,2,Augmented Affine,0.8370938778590171
indian-liver-patient,8,8,3,Impute then regress,0.9400538859879102
indian-liver-patient,8,8,3,Augmented,0.9397924159290085
indian-liver-patient,8,8,3,Augmented Affine,0.9394751588805803
indian-liver-patient,8,8,4,Impute then regress,0.9051332242903118
indian-liver-patient,8,8,4,Augmented,0.9051864583345168
indian-liver-patient,8,8,4,Augmented Affine,0.905280892189233
indian-liver-patient,8,8,5,Impute then regress,0.8871637751992303
indian-liver-patient,8,8,5,Augmented,0.8874489019311735
indian-liver-patient,8,8,5,Augmented Affine,0.8874308713513557
indian-liver-patient,8,16,1,Impute then regress,0.948078661481109
indian-liver-patient,8,16,1,Augmented,0.9493605668409244
indian-liver-patient,8,16,1,Augmented Affine,0.9425698287167625
indian-liver-patient,8,16,2,Impute then regress,0.9321343581419139
indian-liver-patient,8,16,2,Augmented,0.9327784044473154
indian-liver-patient,8,16,2,Augmented Affine,0.9319660334842985
indian-liver-patient,8,16,3,Impute then regress,0.946158846908393
indian-liver-patient,8,16,3,Augmented,0.9455796494346094
indian-liver-patient,8,16,3,Augmented Affine,0.9424908667925516
indian-liver-patient,8,16,4,Impute then regress,0.9290276161560495
indian-liver-patient,8,16,4,Augmented,0.9292895062977723
indian-liver-patient,8,16,4,Augmented Affine,0.9278450696294084
indian-liver-patient,8,16,5,Impute then regress,0.9388568395233555
indian-liver-patient,8,16,5,Augmented,0.9392672664583382
indian-liver-patient,8,16,5,Augmented Affine,0.9393192618121482
