dataset,copynum,penalty,iter,method,osr2
ozone-level-detection-one,17,1,1,Impute then regress,0.7795174072895792
ozone-level-detection-one,17,1,1,Augmented,0.8785575274228381
ozone-level-detection-one,17,1,1,Augmented Affine,0.846520087980147
ozone-level-detection-one,17,1,2,Impute then regress,0.8728686371071568
ozone-level-detection-one,17,1,2,Augmented,0.9198127621347875
ozone-level-detection-one,17,1,2,Augmented Affine,0.907133492008507
ozone-level-detection-one,17,1,3,Impute then regress,0.8004870355963182
ozone-level-detection-one,17,1,3,Augmented,0.8745603370427107
ozone-level-detection-one,17,1,3,Augmented Affine,0.8291071092305773
ozone-level-detection-one,17,1,4,Impute then regress,0.6844676336524318
ozone-level-detection-one,17,1,4,Augmented,0.8471524074893075
ozone-level-detection-one,17,1,4,Augmented Affine,0.8098425877009378
ozone-level-detection-one,17,1,5,Impute then regress,0.8292178637175873
ozone-level-detection-one,17,1,5,Augmented,0.8935844544898955
ozone-level-detection-one,17,1,5,Augmented Affine,0.857314240183887
ozone-level-detection-one,17,2,1,Impute then regress,0.862740369809337
ozone-level-detection-one,17,2,1,Augmented,0.9046266035185886
ozone-level-detection-one,17,2,1,Augmented Affine,0.8920223533992333
ozone-level-detection-one,17,2,2,Impute then regress,0.8349646269654994
ozone-level-detection-one,17,2,2,Augmented,0.8802252607386922
ozone-level-detection-one,17,2,2,Augmented Affine,0.8290111463704055
ozone-level-detection-one,17,2,3,Impute then regress,0.7954301358741867
ozone-level-detection-one,17,2,3,Augmented,0.8875380390872395
ozone-level-detection-one,17,2,3,Augmented Affine,0.8519902359492765
ozone-level-detection-one,17,2,4,Impute then regress,0.8607915838758715
ozone-level-detection-one,17,2,4,Augmented,0.9049315531989928
ozone-level-detection-one,17,2,4,Augmented Affine,0.8954579690193941
ozone-level-detection-one,17,2,5,Impute then regress,0.8438915028470741
ozone-level-detection-one,17,2,5,Augmented,0.9039538248930131
ozone-level-detection-one,17,2,5,Augmented Affine,0.8857303155367481
ozone-level-detection-one,17,4,1,Impute then regress,0.7948908159716459
ozone-level-detection-one,17,4,1,Augmented,0.8669514873009498
ozone-level-detection-one,17,4,1,Augmented Affine,0.8479814439148178
ozone-level-detection-one,17,4,2,Impute then regress,0.8269763896995523
ozone-level-detection-one,17,4,2,Augmented,0.8959048686434288
ozone-level-detection-one,17,4,2,Augmented Affine,0.879573913706668
ozone-level-detection-one,17,4,3,Impute then regress,0.768578370266268
ozone-level-detection-one,17,4,3,Augmented,0.8720230998345927
ozone-level-detection-one,17,4,3,Augmented Affine,0.837976884044717
ozone-level-detection-one,17,4,4,Impute then regress,0.8352703099195937
ozone-level-detection-one,17,4,4,Augmented,0.8942203275746545
ozone-level-detection-one,17,4,4,Augmented Affine,0.8631836576654213
ozone-level-detection-one,17,4,5,Impute then regress,0.7856587816970809
ozone-level-detection-one,17,4,5,Augmented,0.8916271305427298
ozone-level-detection-one,17,4,5,Augmented Affine,0.8435823063744887
ozone-level-detection-one,17,8,1,Impute then regress,0.8725614895526356
ozone-level-detection-one,17,8,1,Augmented,0.8979325939007046
ozone-level-detection-one,17,8,1,Augmented Affine,0.8575257138297696
ozone-level-detection-one,17,8,2,Impute then regress,0.8412719301741929
ozone-level-detection-one,17,8,2,Augmented,0.8913039465698291
ozone-level-detection-one,17,8,2,Augmented Affine,0.8721489391117436
ozone-level-detection-one,17,8,3,Impute then regress,0.7756398907931585
ozone-level-detection-one,17,8,3,Augmented,0.8780311590275299
ozone-level-detection-one,17,8,3,Augmented Affine,0.8266840630944989
ozone-level-detection-one,17,8,4,Impute then regress,0.8353502872081111
ozone-level-detection-one,17,8,4,Augmented,0.9017986699343254
ozone-level-detection-one,17,8,4,Augmented Affine,0.8523954565420669
ozone-level-detection-one,17,8,5,Impute then regress,0.79201030638197
ozone-level-detection-one,17,8,5,Augmented,0.9073889013586149
ozone-level-detection-one,17,8,5,Augmented Affine,0.8749255673954239
ozone-level-detection-one,17,16,1,Impute then regress,0.754831633225243
ozone-level-detection-one,17,16,1,Augmented,0.8685384018324462
ozone-level-detection-one,17,16,1,Augmented Affine,0.8025081878609773
ozone-level-detection-one,17,16,2,Impute then regress,0.8366204118298967
ozone-level-detection-one,17,16,2,Augmented,0.8968203033284201
ozone-level-detection-one,17,16,2,Augmented Affine,0.8378995254335009
ozone-level-detection-one,17,16,3,Impute then regress,0.7629879622800064
ozone-level-detection-one,17,16,3,Augmented,0.8841625624818165
ozone-level-detection-one,17,16,3,Augmented Affine,0.7693190235654113
ozone-level-detection-one,17,16,4,Impute then regress,0.8292677801867534
ozone-level-detection-one,17,16,4,Augmented,0.8957473731027141
ozone-level-detection-one,17,16,4,Augmented Affine,0.8482515593270447
ozone-level-detection-one,17,16,5,Impute then regress,0.7893340687236146
ozone-level-detection-one,17,16,5,Augmented,0.8707094665600613
ozone-level-detection-one,17,16,5,Augmented Affine,0.7933966621663605
